Data/Hora;Dia;Mês;Ano;Data;Hora;Cogeração (kWh);Eólica (kWh);Fotovoltaica (kWh);Hídrica (kWh);Outras Tecnologias (kWh);Rede Distribuição (kWh)
2024-12-04T09:00:00+00:00;04;12;2024;2024-12-04;09:00;74235.0;321893.0;8052.75;20326.5;48669.773999999976;473177.024
2024-12-04T09:30:00+00:00;04;12;2024;2024-12-04;09:30;74942.0;259445.0;9729.0;19126.5;53882.359;417124.859
2024-12-04T11:30:00+00:00;04;12;2024;2024-12-04;11:30;74346.25;132304.75;22290.25;22457.0;63248.25099999999;314646.501
2024-12-04T12:15:00+00:00;04;12;2024;2024-12-04;12:15;72854.25;121423.5;28893.0;22071.25;63263.54999999999;308505.55
2024-12-04T13:30:00+00:00;04;12;2024;2024-12-04;13:30;73471.5;81078.25;30779.5;23892.25;63645.66100000002;272867.161
2024-12-04T13:45:00+00:00;04;12;2024;2024-12-04;13:45;74793.75;78824.5;30529.25;23435.0;61662.84899999999;269245.349
2024-12-04T14:45:00+00:00;04;12;2024;2024-12-04;14:45;72892.0;79386.25;26018.75;22855.75;59218.253;260371.003
2024-12-04T15:15:00+00:00;04;12;2024;2024-12-04;15:15;74137.25;73632.75;22032.75;23719.75;56031.52799999999;249554.028
2024-12-04T15:30:00+00:00;04;12;2024;2024-12-04;15:30;74945.0;84401.0;19093.5;25678.25;54707.76999999999;258825.52
2024-12-04T15:45:00+00:00;04;12;2024;2024-12-04;15:45;75242.75;91644.0;16149.75;26005.25;52836.225000000006;261877.975
2024-12-04T17:00:00+00:00;04;12;2024;2024-12-04;17:00;76107.25;137507.5;1313.5;26034.0;39780.25199999998;280742.502
2024-12-04T17:45:00+00:00;04;12;2024;2024-12-04;17:45;75271.75;164443.0;0.0;25304.25;38563.48100000003;303582.481
2024-12-04T19:15:00+00:00;04;12;2024;2024-12-04;19:15;74101.75;104251.0;0.0;26038.5;43000.484;247391.734
2024-12-04T20:00:00+00:00;04;12;2024;2024-12-04;20:00;73176.5;94212.5;0.0;25707.75;44163.41500000001;237260.165
2024-12-04T20:30:00+00:00;04;12;2024;2024-12-04;20:30;73104.0;59940.75;0.0;25109.0;42877.00099999999;201030.751
2024-12-04T20:45:00+00:00;04;12;2024;2024-12-04;20:45;72780.5;52591.5;0.0;25401.5;42833.496000000014;193606.996
2024-12-04T21:30:00+00:00;04;12;2024;2024-12-04;21:30;72167.5;62486.0;0.0;22214.0;43950.59;200818.09
2024-12-04T23:30:00+00:00;04;12;2024;2024-12-04;23:30;72487.5;102401.75;0.0;12240.25;42593.42600000001;229722.926
2024-12-05T00:15:00+00:00;05;12;2024;2024-12-05;00:15;68856.5;122431.25;0.0;13521.0;43453.02299999999;248261.773
2024-12-05T01:30:00+00:00;05;12;2024;2024-12-05;01:30;59272.0;171436.75;0.0;12781.5;43069.27299999999;286559.523
2024-12-05T02:00:00+00:00;05;12;2024;2024-12-05;02:00;58770.0;197522.5;0.0;12976.0;43591.78899999999;312860.289
2024-12-05T02:15:00+00:00;05;12;2024;2024-12-05;02:15;59451.5;230208.25;0.0;13053.25;44400.27899999998;347113.279
2024-12-05T03:30:00+00:00;05;12;2024;2024-12-05;03:30;57030.25;282041.25;0.0;13555.25;45539.16399999999;398165.914
2024-12-05T05:45:00+00:00;05;12;2024;2024-12-05;05:45;61799.25;209236.5;0.0;12791.5;46474.640000000014;330301.89
2024-12-05T06:15:00+00:00;05;12;2024;2024-12-05;06:15;60466.0;239649.0;0.25;13423.25;46363.03100000002;359901.531
2024-12-05T06:30:00+00:00;05;12;2024;2024-12-05;06:30;60272.75;277670.0;0.25;13679.75;46407.03000000003;398029.78
2024-12-05T06:45:00+00:00;05;12;2024;2024-12-05;06:45;60218.25;292529.75;0.25;13612.5;46416.538;412777.288
2024-12-05T07:00:00+00:00;05;12;2024;2024-12-05;07:00;61692.0;299556.75;0.25;12903.25;46298.590000000026;420450.84
2024-12-05T07:15:00+00:00;05;12;2024;2024-12-05;07:15;65861.0;300805.75;0.0;12397.5;45597.254000000015;424661.504
2024-12-05T08:45:00+00:00;05;12;2024;2024-12-05;08:45;71670.25;268116.0;7114.0;17779.75;50347.739;415027.739
2024-12-05T09:00:00+00:00;05;12;2024;2024-12-05;09:00;73132.0;255468.0;10398.25;18108.0;51609.235999999975;408715.486
2024-12-05T09:15:00+00:00;05;12;2024;2024-12-05;09:15;74286.25;238321.75;13368.25;18289.5;54992.947999999975;399258.698
2024-12-05T10:30:00+00:00;05;12;2024;2024-12-05;10:30;74283.0;139731.5;23746.5;18999.5;61270.351000000024;318030.851
2024-12-05T11:15:00+00:00;05;12;2024;2024-12-05;11:15;71147.75;105690.0;25369.25;19261.25;61626.32799999998;283094.578
2024-12-05T11:45:00+00:00;05;12;2024;2024-12-05;11:45;71102.5;113831.75;28433.25;19387.25;62542.294999999984;295297.045
2024-12-05T12:00:00+00:00;05;12;2024;2024-12-05;12:00;71972.25;127135.75;29328.0;19202.5;63321.163;310959.663
2024-12-05T12:15:00+00:00;05;12;2024;2024-12-05;12:15;74172.25;135350.25;27949.75;20721.0;64215.76000000001;322409.01
2024-12-05T14:00:00+00:00;05;12;2024;2024-12-05;14:00;76249.25;156865.75;22866.0;20150.0;60191.081000000006;336322.081
2024-12-05T14:30:00+00:00;05;12;2024;2024-12-05;14:30;73369.75;146636.0;16916.75;20780.0;57779.196999999986;315481.697
2024-12-05T15:45:00+00:00;05;12;2024;2024-12-05;15:45;75599.5;173702.75;14134.25;22137.75;49679.098;335253.348
2024-12-05T16:15:00+00:00;05;12;2024;2024-12-05;16:15;75056.5;199420.0;8377.25;22133.25;46183.42499999999;351170.425
2024-12-05T17:15:00+00:00;05;12;2024;2024-12-05;17:15;70417.75;281106.5;130.5;21015.25;41752.109999999986;414422.11
2024-12-05T18:30:00+00:00;05;12;2024;2024-12-05;18:30;72341.5;291128.25;0.0;24558.75;41930.841000000015;429959.341
2024-12-05T18:45:00+00:00;05;12;2024;2024-12-05;18:45;74147.25;278920.25;0.0;24158.5;41655.659999999974;418881.66
2024-12-05T19:15:00+00:00;05;12;2024;2024-12-05;19:15;75379.25;292680.5;0.0;24432.75;41741.63699999999;434234.137
2024-12-05T19:45:00+00:00;05;12;2024;2024-12-05;19:45;73674.75;307602.5;0.0;24819.75;41915.792000000016;448012.792
2024-12-05T20:00:00+00:00;05;12;2024;2024-12-05;20:00;73356.75;302699.25;0.0;24979.0;41928.84999999998;442963.85
2024-12-05T21:15:00+00:00;05;12;2024;2024-12-05;21:15;72385.75;255190.25;0.0;21444.5;44562.27000000002;393582.77
2024-12-05T23:15:00+00:00;05;12;2024;2024-12-05;23:15;73410.75;194421.75;0.0;11469.5;44948.85499999998;324250.855
2024-12-06T00:00:00+00:00;06;12;2024;2024-12-06;00:00;70742.75;244146.75;0.0;10864.75;44983.87699999998;370738.127
2024-12-06T00:15:00+00:00;06;12;2024;2024-12-06;00:15;65199.0;238472.5;0.0;10662.0;45057.348;359390.848
2024-12-06T00:45:00+00:00;06;12;2024;2024-12-06;00:45;64505.0;228851.75;0.0;11353.25;44428.11599999998;349138.116
2024-12-06T01:00:00+00:00;06;12;2024;2024-12-06;01:00;65262.25;220610.75;0.0;11009.0;44562.875;341444.875
2024-12-06T01:30:00+00:00;06;12;2024;2024-12-06;01:30;66828.0;201230.25;0.0;10769.75;43948.69099999999;322776.691
2024-12-06T01:45:00+00:00;06;12;2024;2024-12-06;01:45;66692.5;197936.5;0.0;10916.25;44140.179000000004;319685.429
2024-12-06T02:00:00+00:00;06;12;2024;2024-12-06;02:00;66881.0;188977.75;0.0;10702.75;44084.576;310646.076
2024-12-06T03:45:00+00:00;06;12;2024;2024-12-06;03:45;66009.5;176105.5;0.0;11607.25;44726.02299999999;298448.273
2024-12-06T04:45:00+00:00;06;12;2024;2024-12-06;04:45;65471.0;179928.0;0.0;10736.75;44473.484;300609.234
2024-12-06T05:00:00+00:00;06;12;2024;2024-12-06;05:00;65793.5;197223.0;0.0;9195.5;44574.67599999998;316786.676
2024-12-06T05:15:00+00:00;06;12;2024;2024-12-06;05:15;67407.5;207931.0;0.0;9482.0;44054.61200000002;328875.112
2024-12-06T05:45:00+00:00;06;12;2024;2024-12-06;05:45;67112.5;232826.75;0.0;9575.75;43875.43400000001;353390.434
2024-12-06T07:30:00+00:00;06;12;2024;2024-12-06;07:30;74925.75;240676.25;0.0;9676.0;42036.02899999998;367314.029
2024-12-06T08:45:00+00:00;06;12;2024;2024-12-06;08:45;74138.0;190103.0;5771.75;20054.5;46486.985999999975;336554.236
2024-12-06T09:00:00+00:00;06;12;2024;2024-12-06;09:00;73443.75;180447.25;8550.5;20868.75;48537.457999999984;331847.708
2024-12-06T09:15:00+00:00;06;12;2024;2024-12-06;09:15;74125.25;172267.75;11217.25;21607.0;51004.080000000016;330221.33
2024-12-06T10:15:00+00:00;06;12;2024;2024-12-06;10:15;74260.5;131892.75;19052.75;20659.0;59059.61700000003;304924.617
2024-12-06T10:30:00+00:00;06;12;2024;2024-12-06;10:30;74202.25;119467.75;19394.75;20346.75;60984.457999999984;294395.958
2024-12-06T11:00:00+00:00;06;12;2024;2024-12-06;11:00;76122.5;102921.75;22761.25;20662.75;61204.245999999985;283672.496
2024-12-06T11:15:00+00:00;06;12;2024;2024-12-06;11:15;75594.25;97098.25;23483.5;20021.25;61960.39399999997;278157.644
2024-12-06T11:45:00+00:00;06;12;2024;2024-12-06;11:45;75899.0;89085.75;23013.0;20594.25;63330.76699999999;271922.767
2024-12-06T12:30:00+00:00;06;12;2024;2024-12-06;12:30;76067.0;78257.75;22999.25;19410.75;64886.47700000001;261621.227
2024-12-06T12:45:00+00:00;06;12;2024;2024-12-06;12:45;76044.75;75188.0;24953.75;19595.75;64776.71799999999;260558.968
2024-12-06T13:45:00+00:00;06;12;2024;2024-12-06;13:45;75361.75;59078.75;23705.25;20478.75;65072.079;243696.579
2024-12-06T14:00:00+00:00;06;12;2024;2024-12-06;14:00;74616.25;53788.5;23892.75;20635.5;63900.89799999999;236833.898
2024-12-06T14:30:00+00:00;06;12;2024;2024-12-06;14:30;74032.75;53764.25;24601.25;20986.0;62153.701;235537.951
2024-12-06T14:45:00+00:00;06;12;2024;2024-12-06;14:45;74497.0;56428.5;23712.25;21127.0;61261.95199999999;237026.702
2024-12-06T15:15:00+00:00;06;12;2024;2024-12-06;15:15;75515.75;63728.25;20160.0;21195.25;57342.16399999999;237941.414
2024-12-06T16:45:00+00:00;06;12;2024;2024-12-06;16:45;73827.0;135656.5;1977.25;22288.25;45343.098;279092.098
2024-12-06T17:45:00+00:00;06;12;2024;2024-12-06;17:45;72096.75;194414.5;0.0;22885.75;43056.20899999997;332453.209
2024-12-06T18:00:00+00:00;06;12;2024;2024-12-06;18:00;71933.75;223933.25;0.25;23486.75;42808.58799999999;362162.588
2024-12-06T18:30:00+00:00;06;12;2024;2024-12-06;18:30;71695.25;283900.0;0.25;21352.5;43232.216000000015;420180.216
2024-12-06T18:45:00+00:00;06;12;2024;2024-12-06;18:45;71238.0;310274.0;0.0;20937.5;43091.22700000001;445540.727
2024-12-06T19:00:00+00:00;06;12;2024;2024-12-06;19:00;70532.75;318696.0;0.25;21500.5;42988.72999999998;453718.23
2024-12-06T20:15:00+00:00;06;12;2024;2024-12-06;20:15;70823.0;466904.25;0.25;19045.25;44796.46299999999;601569.213
2024-12-06T20:30:00+00:00;06;12;2024;2024-12-06;20:30;71191.25;468173.5;0.25;19139.75;44632.228;603136.978
2024-12-06T20:45:00+00:00;06;12;2024;2024-12-06;20:45;71379.5;492322.75;0.0;19182.25;44220.589000000036;627105.089
2024-12-06T21:15:00+00:00;06;12;2024;2024-12-06;21:15;71143.75;526676.5;0.25;19460.75;44597.543999999994;661878.794
2024-12-06T21:30:00+00:00;06;12;2024;2024-12-06;21:30;70942.25;546821.25;0.25;19481.75;43570.84600000002;680816.346
2024-12-06T22:15:00+00:00;06;12;2024;2024-12-06;22:15;70625.0;569154.0;0.25;10102.0;43675.30599999998;693556.556
2024-12-06T22:45:00+00:00;06;12;2024;2024-12-06;22:45;70791.5;561179.5;0.25;8843.5;45019.84400000004;685834.594
2024-12-06T23:15:00+00:00;06;12;2024;2024-12-06;23:15;70033.25;585464.25;0.25;8590.75;44829.320999999996;708917.821
2024-12-07T00:45:00+00:00;07;12;2024;2024-12-07;00:45;62076.0;753042.75;0.25;8511.5;44788.27899999998;868418.779
2024-12-07T01:00:00+00:00;07;12;2024;2024-12-07;01:00;63203.25;789509.25;0.0;8928.0;45174.31400000001;906814.814
2024-12-07T01:15:00+00:00;07;12;2024;2024-12-07;01:15;62959.0;799890.75;0.25;9197.0;45186.341000000015;917233.341
2024-12-07T03:15:00+00:00;07;12;2024;2024-12-07;03:15;59987.0;751363.25;0.25;9437.75;45024.38300000003;865812.633
2024-12-07T04:45:00+00:00;07;12;2024;2024-12-07;04:45;59482.0;810143.0;0.25;8600.0;44670.109999999986;922895.36
2024-12-07T05:00:00+00:00;07;12;2024;2024-12-07;05:00;59484.0;820586.0;0.0;8272.5;44427.72199999995;932770.222
2024-12-07T06:30:00+00:00;07;12;2024;2024-12-07;06:30;59549.75;789965.25;0.25;10191.25;44668.054000000004;904374.554
2024-12-07T06:45:00+00:00;07;12;2024;2024-12-07;06:45;59467.25;792303.5;0.25;10120.0;44779.89300000004;906670.893
2024-12-07T08:00:00+00:00;07;12;2024;2024-12-07;08:00;59547.0;798115.0;185.0;13209.75;64122.90599999996;935179.656
2024-12-07T08:15:00+00:00;07;12;2024;2024-12-07;08:15;59094.25;796007.25;843.5;15503.0;47945.70200000005;919393.702
2024-12-07T11:30:00+00:00;07;12;2024;2024-12-07;11:30;61133.25;762499.0;14188.75;16551.5;69255.48300000001;923627.983
2024-12-07T12:30:00+00:00;07;12;2024;2024-12-07;12:30;60054.25;796637.25;14196.75;16920.75;70413.82700000005;958222.827
2024-12-07T12:45:00+00:00;07;12;2024;2024-12-07;12:45;60977.0;801394.5;13696.0;17033.0;70370.44299999997;963470.943
2024-12-07T13:00:00+00:00;07;12;2024;2024-12-07;13:00;61149.75;797503.5;16509.75;17285.25;70697.32799999998;963145.578
2024-12-07T13:15:00+00:00;07;12;2024;2024-12-07;13:15;59533.25;800278.5;17894.25;17280.75;70060.58299999998;965047.333
2024-12-07T14:00:00+00:00;07;12;2024;2024-12-07;14:00;61345.0;779984.0;23197.75;16879.0;68653.43200000003;950059.182
2024-12-07T17:15:00+00:00;07;12;2024;2024-12-07;17:15;60794.75;926870.0;90.0;19824.5;43246.22200000007;1050825.472
2024-12-07T19:00:00+00:00;07;12;2024;2024-12-07;19:00;61451.75;1012590.25;0.0;21521.0;43075.42100000009;1138638.421
2024-12-07T19:15:00+00:00;07;12;2024;2024-12-07;19:15;62613.0;1017198.25;0.0;21173.75;43188.450999999885;1144173.451
2024-12-07T19:30:00+00:00;07;12;2024;2024-12-07;19:30;63779.5;1012329.75;0.0;21197.75;43127.56700000004;1140434.567
2024-12-07T22:15:00+00:00;07;12;2024;2024-12-07;22:15;67176.75;987330.75;0.0;9843.0;46861.43399999989;1111211.934
2024-12-07T23:00:00+00:00;07;12;2024;2024-12-07;23:00;66179.5;991506.0;0.0;9488.5;46870.81700000004;1114044.817
2024-12-07T23:15:00+00:00;07;12;2024;2024-12-07;23:15;66405.5;982143.5;0.0;9152.75;47384.0830000001;1105085.833
2024-12-07T23:45:00+00:00;07;12;2024;2024-12-07;23:45;66892.5;998677.0;0.0;8527.0;46809.47999999998;1120905.98
2024-12-08T00:15:00+00:00;08;12;2024;2024-12-08;00:15;66984.5;1005693.75;0.0;8578.25;46746.101999999955;1128002.602
2024-12-08T03:00:00+00:00;08;12;2024;2024-12-08;03:00;65996.25;1049626.25;0.0;7478.75;47851.67800000007;1170952.928
2024-12-08T03:45:00+00:00;08;12;2024;2024-12-08;03:45;66580.25;1060259.75;0.0;7092.75;47846.533999999985;1181779.284
2024-12-08T04:00:00+00:00;08;12;2024;2024-12-08;04:00;65935.5;1070201.25;0.0;6782.75;47731.05300000007;1190650.553
2024-12-08T04:30:00+00:00;08;12;2024;2024-12-08;04:30;66845.75;1078112.5;0.0;6542.0;47345.10299999989;1198845.353
2024-12-08T04:45:00+00:00;08;12;2024;2024-12-08;04:45;67750.5;1082723.5;0.0;6482.25;46956.18399999989;1203912.434
2024-12-08T05:00:00+00:00;08;12;2024;2024-12-08;05:00;67430.5;1081301.75;0.0;6788.75;47395.33700000006;1202916.337
2024-12-08T05:15:00+00:00;08;12;2024;2024-12-08;05:15;67140.5;1082302.5;0.0;6793.75;47666.31099999999;1203903.061
2024-12-08T07:00:00+00:00;08;12;2024;2024-12-08;07:00;67636.75;1071723.25;0.0;8015.0;47744.97999999998;1195119.98
2024-12-08T07:15:00+00:00;08;12;2024;2024-12-08;07:15;67228.0;1061726.75;0.0;7888.25;46452.10599999991;1183295.106
2024-12-08T08:15:00+00:00;08;12;2024;2024-12-08;08:15;66636.5;1035927.25;1870.5;9698.0;48696.554999999935;1162828.805
2024-12-08T09:00:00+00:00;08;12;2024;2024-12-08;09:00;67753.75;1000440.25;12151.5;13551.25;54183.25900000008;1148080.009
2024-12-08T09:30:00+00:00;08;12;2024;2024-12-08;09:30;66976.75;959631.5;18906.0;12922.5;60411.17699999991;1118847.927
2024-12-08T09:45:00+00:00;08;12;2024;2024-12-08;09:45;65762.0;922454.0;22169.75;12708.5;63355.95200000005;1086450.202
2024-12-08T10:45:00+00:00;08;12;2024;2024-12-08;10:45;68351.0;873118.0;30030.75;15999.0;69634.86100000003;1057133.611
2024-12-08T11:15:00+00:00;08;12;2024;2024-12-08;11:15;68192.5;871619.0;32028.5;15801.5;72834.26099999994;1060475.761
2024-12-08T13:30:00+00:00;08;12;2024;2024-12-08;13:30;63803.0;843329.75;32703.75;16067.0;73197.96600000001;1029101.466
2024-12-08T14:00:00+00:00;08;12;2024;2024-12-08;14:00;63729.5;870300.5;31085.0;16609.5;71532.95500000007;1053257.455
2024-12-08T15:00:00+00:00;08;12;2024;2024-12-08;15:00;62592.25;950278.75;25686.75;16528.0;64244.73999999999;1119330.49
2024-12-08T15:30:00+00:00;08;12;2024;2024-12-08;15:30;59963.75;888690.0;20464.75;17001.25;59659.197999999975;1045778.948
2024-12-08T15:45:00+00:00;08;12;2024;2024-12-08;15:45;60438.75;892482.25;17262.25;16724.25;57142.13300000003;1044049.633
2024-12-08T16:00:00+00:00;08;12;2024;2024-12-08;16:00;61036.0;950756.0;13845.75;17034.5;54535.27499999991;1097207.525
2024-12-08T17:00:00+00:00;08;12;2024;2024-12-08;17:00;60709.25;904745.5;1141.75;19143.5;47011.83200000005;1032751.832
2024-12-08T18:00:00+00:00;08;12;2024;2024-12-08;18:00;61562.75;949256.5;0.0;17928.75;45845.15599999996;1074593.156
2024-12-08T18:30:00+00:00;08;12;2024;2024-12-08;18:30;64175.25;975603.75;0.0;18565.25;46114.94299999997;1104459.193
2024-12-08T19:15:00+00:00;08;12;2024;2024-12-08;19:15;63483.25;1025182.5;0.0;18414.0;45758.003000000026;1152837.753
2024-12-08T20:15:00+00:00;08;12;2024;2024-12-08;20:15;63942.5;1005889.25;0.0;17368.25;46401.284999999916;1133601.285
2024-12-08T20:30:00+00:00;08;12;2024;2024-12-08;20:30;64458.5;997892.25;0.0;16524.75;46475.111999999965;1125350.612
2024-12-08T20:45:00+00:00;08;12;2024;2024-12-08;20:45;64245.0;995787.0;0.0;16453.25;46359.617000000086;1122844.867
2024-12-08T21:00:00+00:00;08;12;2024;2024-12-08;21:00;64149.75;988447.5;0.0;16456.5;45528.88199999998;1114582.632
2024-12-08T21:15:00+00:00;08;12;2024;2024-12-08;21:15;65253.25;974094.0;0.0;16612.25;46204.5419999999;1102164.042
2024-12-08T22:00:00+00:00;08;12;2024;2024-12-08;22:00;64905.25;977388.75;0.0;16139.5;45681.351999999955;1104114.852
2024-12-08T22:15:00+00:00;08;12;2024;2024-12-08;22:15;64358.5;976898.0;0.0;10440.5;45521.80700000003;1097218.807
2024-12-09T00:15:00+00:00;09;12;2024;2024-12-09;00:15;64265.5;959519.75;0.0;7387.75;46208.92699999991;1077381.927
2024-12-09T00:30:00+00:00;09;12;2024;2024-12-09;00:30;64139.75;954411.25;0.0;7312.0;46259.41800000006;1072122.418
2024-12-09T01:30:00+00:00;09;12;2024;2024-12-09;01:30;66694.5;869075.5;0.0;8556.0;45534.91599999997;989860.916
2024-12-09T03:45:00+00:00;09;12;2024;2024-12-09;03:45;67307.75;822367.0;0.0;9382.0;46784.17200000002;945840.922
2024-12-09T05:00:00+00:00;09;12;2024;2024-12-09;05:00;68076.5;797031.5;0.0;8776.75;46644.71100000001;920529.461
2024-12-09T05:15:00+00:00;09;12;2024;2024-12-09;05:15;68656.5;824512.25;0.0;8600.75;46740.23600000003;948509.736
2024-12-09T05:30:00+00:00;09;12;2024;2024-12-09;05:30;69512.75;829309.25;0.0;8451.5;46560.214000000036;953833.714
2024-12-09T05:45:00+00:00;09;12;2024;2024-12-09;05:45;68721.25;846549.75;0.0;8515.25;46372.435000000056;970158.685
2024-12-09T06:15:00+00:00;09;12;2024;2024-12-09;06:15;67746.25;868865.5;0.0;9489.0;46371.147;992471.897
2024-12-09T07:30:00+00:00;09;12;2024;2024-12-09;07:30;73913.5;835081.25;0.0;10915.0;46238.640999999945;966148.391
2024-12-09T08:15:00+00:00;09;12;2024;2024-12-09;08:15;72996.25;795324.5;2161.75;20210.0;49585.72999999998;940278.23
2024-12-09T08:30:00+00:00;09;12;2024;2024-12-09;08:30;73622.75;796048.75;4891.5;21328.75;53259.15500000003;949150.905
2024-12-09T09:30:00+00:00;09;12;2024;2024-12-09;09:30;73743.25;722600.25;18504.5;17556.0;59085.689999999944;891489.69
2024-12-09T11:00:00+00:00;09;12;2024;2024-12-09;11:00;74951.0;664803.75;30833.5;16933.0;67301.74699999997;854822.997
2024-12-09T11:15:00+00:00;09;12;2024;2024-12-09;11:15;74923.25;654227.25;31762.75;16443.0;67173.42200000002;844529.672
2024-12-09T12:00:00+00:00;09;12;2024;2024-12-09;12:00;73672.25;664968.5;33376.25;15436.25;67326.93900000001;854780.189
2024-12-09T12:15:00+00:00;09;12;2024;2024-12-09;12:15;74011.0;652238.25;33488.25;15516.0;69376.30500000005;844629.805
2024-12-09T12:30:00+00:00;09;12;2024;2024-12-09;12:30;73848.0;631550.0;33572.25;15980.5;69696.83400000003;824647.584
2024-12-09T13:00:00+00:00;09;12;2024;2024-12-09;13:00;74795.0;602815.0;33614.5;16623.5;69033.47600000002;796881.476
2024-12-09T13:30:00+00:00;09;12;2024;2024-12-09;13:30;74375.0;612854.5;32676.5;17654.5;64781.283999999985;802341.784
2024-12-09T14:00:00+00:00;09;12;2024;2024-12-09;14:00;74292.5;644587.5;31006.0;18083.75;61584.73600000003;829554.486
2024-12-09T14:30:00+00:00;09;12;2024;2024-12-09;14:30;73935.0;660560.25;28902.75;17987.5;60111.542000000016;841497.042
2024-12-09T17:00:00+00:00;09;12;2024;2024-12-09;17:00;74432.75;668652.5;1055.0;19090.0;45606.01199999999;808836.262
2024-12-09T17:15:00+00:00;09;12;2024;2024-12-09;17:15;74556.75;691613.25;118.0;18672.5;45025.45700000005;829985.957
2024-12-09T18:00:00+00:00;09;12;2024;2024-12-09;18:00;74918.75;721053.25;0.0;17575.5;44296.92200000002;857844.422
2024-12-09T18:15:00+00:00;09;12;2024;2024-12-09;18:15;74188.25;717511.0;0.0;17781.25;43581.93900000001;853062.439
2024-12-09T19:00:00+00:00;09;12;2024;2024-12-09;19:00;74298.75;689337.0;0.0;18809.0;42651.50899999996;825096.259
2024-12-09T19:30:00+00:00;09;12;2024;2024-12-09;19:30;74236.5;685398.5;0.0;19422.0;43203.52500000002;822260.525
2024-12-09T20:15:00+00:00;09;12;2024;2024-12-09;20:15;73622.0;585179.75;0.0;18423.0;44318.24800000002;721542.998
2024-12-09T20:45:00+00:00;09;12;2024;2024-12-09;20:45;74029.25;527182.5;0.0;17834.25;44540.851999999955;663586.852
2024-12-09T21:00:00+00:00;09;12;2024;2024-12-09;21:00;74349.5;502533.75;0.0;17941.5;45396.88600000006;640221.636
2024-12-09T21:30:00+00:00;09;12;2024;2024-12-09;21:30;73950.25;474459.25;0.0;18242.5;47125.06400000001;613777.064
2024-12-09T22:00:00+00:00;09;12;2024;2024-12-09;22:00;74124.75;441658.75;0.0;17739.25;47187.08400000003;580709.834
2024-12-09T23:00:00+00:00;09;12;2024;2024-12-09;23:00;74341.25;331260.75;0.0;8712.0;46746.80800000002;461060.808
2024-12-09T23:45:00+00:00;09;12;2024;2024-12-09;23:45;72782.25;260561.5;0.0;8979.75;47217.78600000002;389541.286
2024-12-10T00:15:00+00:00;10;12;2024;2024-12-10;00:15;67391.25;237485.0;0.0;8345.25;46258.03600000002;359479.536
2024-12-10T01:00:00+00:00;10;12;2024;2024-12-10;01:00;66568.5;225927.5;0.0;8653.25;46870.79100000003;348020.041
2024-12-10T02:30:00+00:00;10;12;2024;2024-12-10;02:30;68772.75;245515.0;0.0;8384.5;47427.15399999998;370099.404
2024-12-10T03:15:00+00:00;10;12;2024;2024-12-10;03:15;69633.75;226804.75;0.0;9618.25;47326.40600000002;353383.156
2024-12-10T03:45:00+00:00;10;12;2024;2024-12-10;03:45;68403.5;216406.0;0.0;9477.25;47000.41499999998;341287.165
2024-12-10T04:30:00+00:00;10;12;2024;2024-12-10;04:30;70045.25;226226.25;0.0;9024.75;46675.07799999998;351971.328
2024-12-10T04:45:00+00:00;10;12;2024;2024-12-10;04:45;69901.25;222147.5;0.0;9177.75;46716.109999999986;347942.61
2024-12-10T05:00:00+00:00;10;12;2024;2024-12-10;05:00;70483.0;213877.0;0.0;9171.5;43858.41100000002;337389.911
2024-12-10T05:45:00+00:00;10;12;2024;2024-12-10;05:45;70041.0;213741.5;0.0;9093.5;44253.60499999998;337129.605
2024-12-10T06:00:00+00:00;10;12;2024;2024-12-10;06:00;68470.0;213252.5;0.0;9048.0;44219.379000000015;334989.879
2024-12-10T07:00:00+00:00;10;12;2024;2024-12-10;07:00;70079.25;223698.5;0.0;9206.5;42866.45299999998;345850.703
2024-12-10T08:30:00+00:00;10;12;2024;2024-12-10;08:30;76789.25;257427.75;4230.25;15364.75;49622.02100000001;403434.021
2024-12-10T08:45:00+00:00;10;12;2024;2024-12-10;08:45;76925.75;257598.5;7310.75;17344.5;50695.56699999998;409875.067
2024-12-10T09:00:00+00:00;10;12;2024;2024-12-10;09:00;76466.75;252531.75;10500.75;17069.25;50968.034999999974;407536.535
2024-12-10T09:30:00+00:00;10;12;2024;2024-12-10;09:30;74796.25;231840.5;16233.5;15785.25;56817.53899999999;395473.039
2024-12-10T10:00:00+00:00;10;12;2024;2024-12-10;10:00;74671.0;201063.75;22266.0;15726.75;60914.739;374642.239
2024-12-10T12:00:00+00:00;10;12;2024;2024-12-10;12:00;74938.75;153348.75;31456.75;18702.75;68894.98599999998;347341.986
2024-12-10T12:15:00+00:00;10;12;2024;2024-12-10;12:15;74693.25;146949.5;32327.0;18639.75;69314.15600000002;341923.656
2024-12-10T12:30:00+00:00;10;12;2024;2024-12-10;12:30;75109.25;140901.0;32326.75;18641.75;69391.39899999998;336370.149
2024-12-10T13:30:00+00:00;10;12;2024;2024-12-10;13:30;74394.0;135690.75;31196.0;18832.0;68263.59899999999;328376.349
2024-12-10T14:00:00+00:00;10;12;2024;2024-12-10;14:00;73792.75;128072.75;29157.5;18669.0;65901.20799999998;315593.208
2024-12-10T14:15:00+00:00;10;12;2024;2024-12-10;14:15;72957.5;124822.25;28664.0;18164.5;64284.41399999999;308892.664
2024-12-10T14:45:00+00:00;10;12;2024;2024-12-10;14:45;72774.25;125721.5;25970.0;18265.25;61568.61200000002;304299.612
