,temp_C_mean,temp_C_min,temp_C_max,wind_speed_mean,wind_speed_min,wind_speed_max,precip_mm_sum
2024-05-07 00:00:00+00:00,17.231142,8.64386,25.002167,2.0704541,1.4104754,2.5995364,0.0
2024-05-08 00:00:00+00:00,20.926828,14.218231,28.303955,2.6434588,0.86602145,4.350728,0.0
2024-05-09 00:00:00+00:00,20.814367,14.012329,27.76651,1.3467908,0.48390174,2.468351,2.524432e-05
2024-05-10 00:00:00+00:00,20.619009,13.628571,27.740814,1.082461,0.12572053,3.0207934,0.0104202945
2024-05-11 00:00:00+00:00,18.574583,13.011597,24.352661,2.466466,1.1771188,4.1936197,0.01197095
2024-05-12 00:00:00+00:00,17.881983,12.498962,24.544586,3.2393036,2.4529815,4.559261,0.0021392223
2024-05-13 00:00:00+00:00,16.127718,12.400421,21.172333,3.6014092,2.1242023,5.2299385,0.1093196
2024-05-14 00:00:00+00:00,13.89499,10.653931,17.749054,4.512438,3.1828032,6.0935597,0.06623268
2024-05-15 00:00:00+00:00,12.923301,8.725739,17.101318,3.7524052,2.2824738,5.5127783,0.09720653
2024-05-16 00:00:00+00:00,14.061474,10.411804,17.984528,3.0633347,1.5838479,4.133717,0.21228042
2024-05-17 00:00:00+00:00,14.584137,11.458405,18.71408,3.4029398,2.4170463,4.580916,0.080310605
2024-05-18 00:00:00+00:00,14.257675,9.733185,19.391663,3.2876332,2.296767,4.821535,0.08504905
2024-05-19 00:00:00+00:00,14.806973,10.266663,20.00238,3.440139,2.0266428,5.214064,0.029935088
2024-05-20 00:00:00+00:00,14.75493,10.900787,19.625488,3.6708004,2.6704059,5.2072754,0.023770334
2024-05-21 00:00:00+00:00,14.550279,10.116608,19.304504,3.310099,1.8868265,4.9064894,0.08729159
2024-05-22 00:00:00+00:00,14.9836645,10.069885,20.345337,2.871658,1.3511637,4.5215006,0.016556067
2024-05-23 00:00:00+00:00,16.815424,8.607391,24.620453,2.6147082,1.8784604,3.102809,0.0
2024-05-24 00:00:00+00:00,18.776838,10.660461,27.09787,2.1504657,0.11083166,4.0243726,0.0002814274
2024-05-25 00:00:00+00:00,17.882992,9.6892395,25.516998,2.3184946,0.9231915,3.9049213,0.0037450418
2024-05-26 00:00:00+00:00,18.399786,13.29248,24.424103,3.4320965,2.1946445,5.0222282,0.0005235859
2024-05-27 00:00:00+00:00,17.998537,10.112152,26.046753,3.3075898,2.6051924,4.458414,1.8699498e-06
2024-05-28 00:00:00+00:00,21.219812,12.048523,29.676422,2.4369261,1.5798477,3.482973,0.0
2024-05-29 00:00:00+00:00,23.063477,14.434845,31.224182,2.3596778,1.1944824,3.9441051,4.6748744e-07
2024-05-30 00:00:00+00:00,24.219915,15.345947,32.447327,2.2715855,1.03576,3.6153846,0.0023523967
2024-05-31 00:00:00+00:00,24.969337,16.826904,32.693695,1.9018,1.2528629,2.8823779,0.0
2024-06-01 00:00:00+00:00,23.796669,17.067627,30.503143,1.6247202,0.10698472,2.8106444,4.674874e-06
2024-06-02 00:00:00+00:00,22.923796,16.185333,29.519012,1.8645188,0.24460785,2.8202283,0.00020896687
2024-06-03 00:00:00+00:00,22.929413,16.49292,29.248413,1.4404134,0.33017084,2.8088048,0.0057346676
2024-06-04 00:00:00+00:00,22.567667,16.169342,28.513092,1.5796884,0.08338349,2.9339087,1.1219698e-05
2024-06-05 00:00:00+00:00,21.302738,15.684937,27.961914,1.8787947,0.6971815,3.519785,5.843593e-05
2024-06-06 00:00:00+00:00,22.702576,14.637634,30.342865,1.3879089,0.42316666,2.3275344,0.01842508
2024-06-07 00:00:00+00:00,22.475718,17.791656,27.752441,2.0438824,0.7480131,2.914306,1.030569
2024-06-08 00:00:00+00:00,18.305601,15.927246,21.213287,2.427667,1.6398561,3.8796527,0.1870375
2024-06-09 00:00:00+00:00,18.111809,14.725861,22.16507,1.9091325,0.94105214,3.3653083,0.10728929
2024-06-10 00:00:00+00:00,18.797518,14.890137,23.480133,1.4326044,0.17381544,2.5424244,0.1136677
2024-06-11 00:00:00+00:00,19.851578,14.201141,25.824677,2.2258308,1.0780423,4.2871723,0.06209729
2024-06-12 00:00:00+00:00,19.066767,13.132416,25.582855,2.8179026,1.8934487,4.2152,8.882261e-05
2024-06-13 00:00:00+00:00,19.039156,12.305786,26.055023,2.4332566,1.0874827,4.33708,0.00015520582
2024-06-14 00:00:00+00:00,19.414227,13.155975,25.846497,3.0963545,1.4368869,5.225828,0.016835159
2024-06-15 00:00:00+00:00,17.150522,10.990082,23.256226,4.2122207,3.1375055,5.4182343,0.00061848585
2024-06-16 00:00:00+00:00,18.29408,11.995178,25.181793,3.22758,2.2983003,4.6506577,0.0065368763
2024-06-17 00:00:00+00:00,18.75949,13.826538,24.742432,2.6837404,0.8177583,4.698477,0.41888556
2024-06-18 00:00:00+00:00,17.734348,14.770447,21.273895,3.1379488,1.4286951,4.709945,0.25857615
2024-06-19 00:00:00+00:00,16.483595,13.557465,20.618134,2.0102334,0.8994987,3.667623,0.41863683
2024-06-20 00:00:00+00:00,16.901339,13.446625,21.210083,3.1359453,2.2429543,4.5822225,0.03812547
2024-06-21 00:00:00+00:00,18.851599,12.717987,26.035004,2.4735124,1.1055733,4.0474467,0.00013697382
2024-06-22 00:00:00+00:00,21.609056,12.591248,29.667664,3.2491167,2.3911998,4.7450438,9.349749e-07
2024-06-23 00:00:00+00:00,24.964783,16.622192,32.810577,2.6951325,1.8765315,3.3036432,1.8699498e-06
2024-06-24 00:00:00+00:00,25.56311,19.173523,33.001617,2.0973065,0.08593819,3.8718984,0.0045879213
2024-06-25 00:00:00+00:00,20.19179,16.042755,25.722717,3.0719357,2.1016812,4.461992,0.010046772
2024-06-26 00:00:00+00:00,19.478071,14.392853,25.828674,2.0601447,0.9297749,3.2983124,0.0076756757
2024-06-27 00:00:00+00:00,20.71069,16.060333,25.76416,0.8612704,0.086059175,2.1280696,0.35213536
2024-06-28 00:00:00+00:00,19.129292,16.921478,21.847168,1.8690866,0.93278533,3.3722892,0.4298182
2024-06-29 00:00:00+00:00,17.3582,15.074829,19.656036,3.1140509,2.2946877,4.3392406,0.04062185
2024-06-30 00:00:00+00:00,18.227564,14.650848,22.517883,2.6109416,1.3384442,4.0496106,0.069094464
2024-07-01 00:00:00+00:00,20.941498,13.830383,28.526337,2.2793963,1.2931306,3.0208921,0.00021223929
2024-07-02 00:00:00+00:00,25.42379,17.572052,32.90738,2.4035807,1.6108193,3.261995,0.0
2024-07-03 00:00:00+00:00,26.036795,18.3667,32.87451,2.4749615,1.3674716,4.081574,0.0
2024-07-04 00:00:00+00:00,27.024042,17.443237,35.802032,1.6859837,0.21155098,2.85773,0.0
2024-07-05 00:00:00+00:00,25.742523,19.198975,32.473175,1.7829332,0.22759901,3.4626791,0.0024875007
2024-07-06 00:00:00+00:00,19.749949,14.369293,25.58023,4.489203,2.7471955,6.14131,0.0013580509
2024-07-07 00:00:00+00:00,18.311926,11.426025,25.634521,3.4278488,2.0155394,4.8626995,2.8049244e-06
2024-07-08 00:00:00+00:00,19.619709,11.880646,27.652863,2.4182618,1.226995,4.4864388,0.05198273
2024-07-09 00:00:00+00:00,20.616285,15.715668,25.693604,2.2630131,0.76454407,4.1380415,0.05501953
2024-07-10 00:00:00+00:00,23.013712,18.03003,29.590576,1.9380146,0.7739614,3.458171,0.0074138828
2024-07-11 00:00:00+00:00,23.1247,18.055695,29.542053,3.167776,1.9672624,4.758023,0.006192338
2024-07-12 00:00:00+00:00,22.402191,16.546967,29.805023,3.165102,2.2345011,4.458529,0.000107989596
2024-07-13 00:00:00+00:00,20.519444,13.82251,27.881805,2.7564437,1.8199031,4.1700277,4.721623e-05
2024-07-14 00:00:00+00:00,20.500708,12.748474,27.548798,2.2676013,1.137794,3.7818398,0.13768533
2024-07-15 00:00:00+00:00,20.877985,16.62439,26.103302,3.088946,2.1338747,4.55532,0.01699831
2024-07-16 00:00:00+00:00,20.649147,13.674225,28.336884,2.8197634,2.1385643,3.9203322,1.2154673e-05
2024-07-17 00:00:00+00:00,22.661568,14.677277,31.140045,1.9750427,0.22393388,3.3713665,0.00020990185
2024-07-18 00:00:00+00:00,24.904608,15.8941345,33.39273,1.7503986,0.91102576,2.9877772,5.8903413e-05
2024-07-19 00:00:00+00:00,25.417597,17.923828,33.543396,2.3686783,1.0049798,4.3446827,0.00079379365
2024-07-20 00:00:00+00:00,22.452063,17.476166,28.428192,3.817525,2.492155,5.49265,0.017192785
2024-07-21 00:00:00+00:00,22.831259,16.777496,30.276123,3.1216986,2.2538202,3.793884,9.4899944e-05
2024-07-22 00:00:00+00:00,26.860382,16.842133,35.937897,1.6948261,0.17160173,2.9890203,0.0
2024-07-23 00:00:00+00:00,29.443369,20.256012,37.950287,1.3782191,0.627308,2.7663312,0.0
2024-07-24 00:00:00+00:00,28.78389,20.789764,37.700775,1.938063,0.47884917,4.138849,0.0005726721
2024-07-25 00:00:00+00:00,23.839315,18.077454,31.239105,3.4274075,2.10167,5.40859,0.0012617484
2024-07-26 00:00:00+00:00,24.274483,16.894745,32.96405,3.4390366,2.7268355,4.955868,0.00016829546
2024-07-27 00:00:00+00:00,24.439356,18.267456,31.890167,2.5036235,1.2613224,4.0469623,0.00031041165
2024-07-28 00:00:00+00:00,25.835928,17.71817,33.639587,1.3693671,0.5298593,2.2056801,0.0039455937
2024-07-29 00:00:00+00:00,27.151886,22.930328,34.043793,1.8331695,0.4037571,3.6733375,0.26328236
2024-07-30 00:00:00+00:00,25.099695,20.313263,31.03482,1.8733839,0.5683038,3.1826286,0.00065962475
2024-07-31 00:00:00+00:00,23.689402,17.631104,31.391174,2.204751,1.0612051,4.038753,0.0012876473
2024-08-01 00:00:00+00:00,22.96047,17.574982,30.250458,3.3902082,2.1779697,4.987568,0.0011210348
2024-08-02 00:00:00+00:00,22.254059,16.52185,29.827972,4.239288,2.951078,5.9110303,0.000966764
2024-08-03 00:00:00+00:00,24.073479,15.683624,32.95172,2.5543416,1.5206199,3.6393738,1.4024622e-06
2024-08-04 00:00:00+00:00,26.186354,17.913025,34.80484,2.0366716,0.5900531,3.7448294,0.0
2024-08-05 00:00:00+00:00,25.401846,18.099945,33.522278,2.9366753,1.6784521,4.8026605,0.0001150019
2024-08-06 00:00:00+00:00,24.158508,17.350464,32.341583,3.1745026,1.7845422,4.8536496,0.0005090938
2024-08-07 00:00:00+00:00,24.947477,17.868073,33.269135,2.613654,1.4039757,4.298541,0.00039455938
2024-08-08 00:00:00+00:00,24.000374,17.304596,31.793304,2.346956,1.2846353,3.8295033,4.0203922e-05
2024-08-09 00:00:00+00:00,25.62768,17.769348,33.983887,1.6444025,0.534688,3.169803,6.404578e-05
2024-08-10 00:00:00+00:00,27.46196,19.90149,35.47641,1.1938001,0.09014392,2.8010619,0.00012528664
2024-08-11 00:00:00+00:00,25.485062,19.867554,32.650085,1.9483696,0.51392406,3.9679222,0.0021251978
2024-08-12 00:00:00+00:00,23.403307,17.790192,30.669708,3.2162752,1.6592047,5.75533,0.0032195859
2024-08-13 00:00:00+00:00,21.628408,17.430115,27.715393,4.0755625,3.1427128,5.617003,0.009199217
2024-08-14 00:00:00+00:00,22.873545,16.611694,30.197174,3.253012,2.5999246,4.479855,0.00036370519
2024-08-15 00:00:00+00:00,25.984415,17.124023,34.546204,2.7273169,2.0034509,3.614191,0.0
2024-08-16 00:00:00+00:00,27.863596,18.386688,36.5502,2.3989084,1.6683836,3.15706,0.0
2024-08-17 00:00:00+00:00,27.094528,18.76001,35.001404,3.0677445,1.4364091,5.479688,0.00012949402
2024-08-18 00:00:00+00:00,25.26181,19.425232,32.83319,4.0010796,2.9837132,5.502801,0.000408584
2024-08-19 00:00:00+00:00,24.59655,18.435486,32.32379,3.3280087,2.338026,4.934132,2.197191e-05
2024-08-20 00:00:00+00:00,24.52833,17.470123,32.840088,3.5098403,2.5972898,4.747935,1.6829548e-05
2024-08-21 00:00:00+00:00,24.807928,17.744537,33.499786,2.1318877,0.08248872,4.03515,0.0006067987
2024-08-22 00:00:00+00:00,21.251375,15.7716675,28.733795,2.9405282,1.7419857,4.779873,0.0021696093
2024-08-23 00:00:00+00:00,22.763021,15.061707,31.730194,2.353501,1.3307099,3.5290627,0.0013659983
2024-08-24 00:00:00+00:00,23.02324,17.085236,30.52069,3.1680696,1.9663005,5.017982,0.003122816
2024-08-25 00:00:00+00:00,22.88266,15.362091,31.404114,3.109565,2.0305448,4.6594114,0.0
2024-08-26 00:00:00+00:00,23.787264,15.76355,32.280853,1.7005268,0.26452714,2.5559661,3.132166e-05
2024-08-27 00:00:00+00:00,23.250895,16.928528,30.917847,1.9085432,0.86453193,3.5966125,0.00031415155
2024-08-28 00:00:00+00:00,21.92475,15.243408,29.257782,2.1559694,0.5037988,4.1720953,0.0026240067
2024-08-29 00:00:00+00:00,21.62832,17.122772,28.31482,2.4375265,1.6141735,3.707919,0.003216781
2024-08-30 00:00:00+00:00,21.760687,15.642639,29.503784,1.8974475,0.323155,3.58842,0.0024748784
2024-08-31 00:00:00+00:00,21.347115,16.817902,28.206757,2.189225,0.4647186,4.2891545,0.012123752
2024-09-01 00:00:00+00:00,21.199377,16.767334,27.87146,3.38114,2.6388073,4.979166,0.0029937895
2024-09-02 00:00:00+00:00,20.295214,15.889923,26.149384,3.5885832,2.514795,5.35764,0.0050053876
2024-09-03 00:00:00+00:00,19.169825,13.524261,26.046906,3.2834797,2.4410217,4.590629,0.0020616194
2024-09-04 00:00:00+00:00,21.592165,14.353363,29.369873,2.8187077,1.908975,4.15075,0.0
2024-09-05 00:00:00+00:00,20.466478,14.617554,27.517181,2.9589484,1.3654783,4.9020967,0.0
2024-09-06 00:00:00+00:00,16.74252,11.328766,22.614532,3.5544164,2.3043048,4.610531,0.0097447755
2024-09-07 00:00:00+00:00,17.182602,11.099091,23.416962,1.8579494,0.4123573,3.075427,0.032278135
2024-09-08 00:00:00+00:00,18.418917,12.104065,25.159454,3.0475023,1.7121255,4.947056,0.00029358207
2024-09-09 00:00:00+00:00,19.299719,13.534302,26.745453,2.4575672,1.4649197,3.7639704,0.00045112535
2024-09-10 00:00:00+00:00,19.5158,13.921661,27.124298,2.7891195,1.7598332,4.5322647,6.3110805e-05
2024-09-11 00:00:00+00:00,20.697027,13.936401,28.825867,3.493408,2.0901628,5.670933,0.0
2024-09-12 00:00:00+00:00,21.152754,15.108643,28.368927,4.1153064,3.3115895,5.5895715,2.4776833e-05
2024-09-13 00:00:00+00:00,22.458847,15.891388,29.90335,2.8771884,1.5617177,4.187537,0.0
2024-09-14 00:00:00+00:00,23.122126,16.939545,29.838104,2.1653597,0.99459964,3.3815634,1.8699498e-06
2024-09-15 00:00:00+00:00,23.687654,15.561218,31.691376,1.5726458,1.0428457,2.1966486,0.0
2024-09-16 00:00:00+00:00,24.928797,18.225708,33.318604,2.2340324,0.91735506,3.3090951,0.0
2024-09-17 00:00:00+00:00,22.735968,17.615326,29.367188,2.3299878,0.6000874,3.9355526,0.0005619199
2024-09-18 00:00:00+00:00,21.287344,16.748322,27.63852,2.4597025,1.0312177,3.5463226,0.006823446
2024-09-19 00:00:00+00:00,20.504644,15.735565,26.286255,1.6930951,0.5226349,2.7612634,0.16091058
2024-09-20 00:00:00+00:00,19.854078,16.771454,23.949097,1.5531491,0.57792336,2.3802195,0.13609307
2024-09-21 00:00:00+00:00,19.022873,15.948425,23.02472,1.6892465,0.45602122,3.0896833,0.077203676
2024-09-22 00:00:00+00:00,17.857773,14.025482,23.162659,1.9716363,0.63551134,3.835625,0.023477217
2024-09-23 00:00:00+00:00,17.028055,12.442657,23.460724,2.667265,1.6473571,4.316955,0.013946084
2024-09-24 00:00:00+00:00,16.879894,12.771545,20.809692,2.2766244,0.9790842,3.7323442,0.4130873
2024-09-25 00:00:00+00:00,20.191328,18.249603,22.756866,3.9713316,2.5414279,5.391188,0.7597096
2024-09-26 00:00:00+00:00,19.591242,15.748108,22.030365,4.625955,2.1907132,5.820339,0.42481706
2024-09-27 00:00:00+00:00,16.474857,11.988068,20.566742,3.500798,2.2139695,4.729121,0.012506691
2024-09-28 00:00:00+00:00,15.680485,8.396606,23.148163,2.147902,1.2543448,3.1508205,0.0
2024-09-29 00:00:00+00:00,18.453081,10.937256,26.55133,1.4382969,0.11878833,2.1371264,9.349749e-07
2024-09-30 00:00:00+00:00,19.833315,11.892761,28.459045,1.7257973,0.56544167,2.7525208,0.032081965
2024-10-01 00:00:00+00:00,20.091959,15.635223,25.460114,2.341678,1.2617848,3.2665467,0.067670204
2024-10-02 00:00:00+00:00,20.160105,18.662842,22.771637,3.6766424,2.1924343,5.19053,0.27124977
2024-10-03 00:00:00+00:00,19.99397,17.681702,23.43753,3.3275425,1.8265288,4.45705,0.07916011
2024-10-04 00:00:00+00:00,19.922709,17.05832,24.671387,2.0665212,1.3832259,3.014395,0.03124125
2024-10-05 00:00:00+00:00,20.383348,18.32846,24.116241,2.8836575,1.7447529,4.237583,0.35834688
2024-10-06 00:00:00+00:00,19.918997,18.37265,22.631897,4.028005,3.1983132,5.346716,1.348028
2024-10-07 00:00:00+00:00,18.102966,15.667053,20.012573,4.0404887,2.8081324,5.067726,0.9438889
2024-10-08 00:00:00+00:00,17.891886,15.249786,20.692047,4.5438423,2.927105,6.393018,0.6508491
2024-10-09 00:00:00+00:00,18.107496,14.244629,20.397064,6.2508826,2.127794,8.556695,0.57774574
2024-10-10 00:00:00+00:00,16.235853,12.157623,21.040314,1.0252194,0.05465835,2.0174282,0.14854506
2024-10-11 00:00:00+00:00,17.641998,15.036896,19.855377,4.3109336,1.6258203,5.707568,1.3846449
2024-10-12 00:00:00+00:00,19.11592,17.255127,21.871552,3.311948,2.3842814,4.700053,0.7850138
2024-10-13 00:00:00+00:00,19.30396,16.692627,23.313782,2.921193,1.456998,4.112462,0.07443661
2024-10-14 00:00:00+00:00,18.910223,14.736542,23.769745,1.5422822,0.7261749,2.1282105,0.19327378
2024-10-15 00:00:00+00:00,18.625322,16.847504,20.711945,3.5994008,1.6546745,5.39455,1.4823325
2024-10-16 00:00:00+00:00,17.638063,13.114838,20.358582,3.5416965,2.586512,4.78593,0.85814285
2024-10-17 00:00:00+00:00,15.137406,12.505798,19.283936,3.5802066,1.81473,5.0271993,0.09150506
2024-10-18 00:00:00+00:00,16.044197,12.840424,19.81958,2.0538757,0.9008016,3.5631995,0.08779834
2024-10-19 00:00:00+00:00,16.969242,14.804199,20.508972,1.756755,0.45035517,3.2117918,0.055289734
2024-10-20 00:00:00+00:00,17.033558,13.352783,22.110657,0.7491252,0.1447318,1.4304757,0.0064686234
2024-10-21 00:00:00+00:00,17.241976,12.706787,23.239044,1.7058135,1.026361,2.5391567,0.0009873335
2024-10-22 00:00:00+00:00,18.167665,13.339386,24.386414,1.952305,1.2379214,2.2876768,4.3008844e-05
2024-10-23 00:00:00+00:00,18.917852,14.076599,25.451538,2.4947388,1.6456305,3.4851472,0.00034266827
2024-10-24 00:00:00+00:00,17.972181,14.059021,22.608917,2.669493,1.7164472,4.1036525,0.21027398
2024-10-25 00:00:00+00:00,13.542111,8.806152,16.113678,3.804326,2.549517,5.4633293,0.1129702
2024-10-26 00:00:00+00:00,11.2615,7.6365967,15.017761,2.5769851,1.116796,4.538327,0.21139032
2024-10-27 00:00:00+00:00,12.284214,8.398895,17.311096,2.5114665,1.6931816,3.7041001,0.011717104
2024-10-28 00:00:00+00:00,13.568801,9.55011,19.10144,3.4146614,2.4457638,4.7173796,0.011746088
2024-10-29 00:00:00+00:00,16.085659,12.991791,20.59372,3.9461586,2.704237,5.576043,0.3913477
2024-10-30 00:00:00+00:00,14.28664,12.471497,17.27591,2.2843742,0.8368988,3.205664,0.47176537
2024-10-31 00:00:00+00:00,14.667495,12.16861,17.720062,2.8945825,1.9308977,4.112517,1.2930043
2024-11-01 00:00:00+00:00,15.371792,14.100464,17.016083,2.6531703,2.0111842,3.6765065,0.44507045
2024-11-02 00:00:00+00:00,16.182377,12.27832,21.723053,2.0769842,1.2366524,2.526007,0.009449323
2024-11-03 00:00:00+00:00,16.512436,12.359619,21.632141,3.053026,1.9492482,4.290668,0.047821626
2024-11-04 00:00:00+00:00,17.093868,15.1171875,19.833008,2.8498409,2.1945903,3.939082,0.2649845
2024-11-05 00:00:00+00:00,17.574286,16.289642,20.16217,2.2990205,0.58538586,3.5167336,0.24706897
2024-11-06 00:00:00+00:00,17.74365,14.81839,23.066406,1.8081536,0.63792914,2.64818,0.0011462792
2024-11-07 00:00:00+00:00,16.874228,12.90506,22.234406,2.792919,2.2671664,3.7001944,0.00018652747
2024-11-08 00:00:00+00:00,16.678885,14.728973,20.054169,1.8994664,1.207147,2.7604923,0.069249846
2024-11-09 00:00:00+00:00,15.02589,12.050232,19.363464,1.6869212,1.0642188,2.5247662,0.0024786182
2024-11-10 00:00:00+00:00,15.315629,11.042328,20.731384,2.3017173,1.5623136,3.431741,0.03415089
2024-11-11 00:00:00+00:00,16.189096,12.911438,21.355255,2.9093988,2.3062973,3.5888278,0.00028376485
2024-11-12 00:00:00+00:00,13.680851,10.188049,18.669159,3.173624,2.2405002,3.7810688,0.007759356
2024-11-13 00:00:00+00:00,10.067024,7.668976,13.511322,3.9986439,3.122061,5.3595977,0.16003871
2024-11-14 00:00:00+00:00,11.87045,7.997223,14.937012,3.8887806,3.0421753,5.417048,0.44501948
2024-11-15 00:00:00+00:00,14.205367,12.896698,16.551971,3.446967,2.8374074,4.3161645,0.85812414
2024-11-16 00:00:00+00:00,15.751826,13.500549,19.588562,3.8554041,2.8608305,4.989961,0.085379094
2024-11-17 00:00:00+00:00,15.196605,12.703461,19.524048,2.2464955,1.1285198,3.3091137,0.07914889
2024-11-18 00:00:00+00:00,14.592013,11.538696,19.511047,0.7815838,0.116885744,1.2213614,0.10148918
2024-11-19 00:00:00+00:00,13.660511,11.430786,17.08905,1.5087676,0.57059824,2.7291205,0.015487859
2024-11-20 00:00:00+00:00,12.834514,9.873169,16.216125,2.4530725,1.6090662,3.7268884,0.065134555
2024-11-21 00:00:00+00:00,13.771911,12.321625,15.829102,3.7266216,2.4262648,5.5138025,0.24353194
2024-11-22 00:00:00+00:00,14.66665,12.431519,17.611969,2.5348933,1.315002,3.967222,0.046642624
2024-11-23 00:00:00+00:00,15.205219,11.440735,19.917328,4.0646653,1.639506,5.4868283,0.0019349304
2024-11-24 00:00:00+00:00,17.155596,15.020691,19.924042,6.43058,5.4163294,7.339264,1.3043512
2024-11-25 00:00:00+00:00,13.641919,9.937683,17.291992,2.7152488,0.16326088,5.507353,0.0695869
2024-11-26 00:00:00+00:00,10.706535,8.086334,15.49823,0.98956656,0.22839947,1.5388644,0.0011542264
2024-11-27 00:00:00+00:00,10.322974,5.951782,16.4758,1.8770771,1.4033765,2.703287,2.3374372e-05
2024-11-28 00:00:00+00:00,13.110789,8.234802,18.95163,3.770178,2.8319123,4.8951626,0.014751566
2024-11-29 00:00:00+00:00,15.912267,13.744476,19.442566,2.2840853,1.1765066,3.237774,0.10359848
2024-11-30 00:00:00+00:00,15.293598,11.785004,19.957825,1.8974895,1.1242441,2.5595083,0.003973189
2024-12-01 00:00:00+00:00,15.174534,13.539246,17.938751,2.127261,1.63987,2.3796406,0.032564707
2024-12-02 00:00:00+00:00,13.725194,11.276154,17.609253,1.4064201,0.832318,1.8523195,0.016783733
2024-12-03 00:00:00+00:00,11.466343,9.433563,14.019714,2.2786474,1.3126863,3.4050193,0.029094547
2024-12-04 00:00:00+00:00,12.667977,9.950867,16.97641,2.3701432,0.97418237,3.022748,0.00074610993
2024-12-05 00:00:00+00:00,11.490794,8.2933655,15.658905,1.3839742,0.617712,2.0796492,0.0027427487
2024-12-06 00:00:00+00:00,12.76387,10.211975,16.566925,1.8282704,1.2479868,2.3327217,0.0039558783
2024-12-07 00:00:00+00:00,12.369634,8.460632,16.38913,3.678728,2.3094687,4.996776,0.008992121
2024-12-08 00:00:00+00:00,8.619178,5.562622,13.15686,4.3143344,3.7792222,5.229623,2.337437e-05
2024-12-09 00:00:00+00:00,7.087194,3.6523438,12.029266,3.464694,2.0798643,4.9394693,4.394382e-05
2024-12-10 00:00:00+00:00,5.948293,0.93270874,12.680267,1.3528985,0.7234846,1.8676337,3.272412e-06
2024-12-11 00:00:00+00:00,6.0528717,1.871582,11.731842,1.9166193,1.2386826,2.405855,0.004713208
2024-12-12 00:00:00+00:00,6.8217673,3.7545166,11.042938,2.256775,1.6067848,3.2877245,0.09613458
2024-12-13 00:00:00+00:00,6.9749856,3.415863,11.902924,1.777052,1.278294,2.4281664,0.046943218
2024-12-14 00:00:00+00:00,8.702949,5.580536,14.137878,1.8990865,1.5454156,2.2302227,0.0018792994
2024-12-15 00:00:00+00:00,7.742666,4.0525208,12.923889,3.1913693,2.2616458,4.047406,2.8516732e-05
2024-12-16 00:00:00+00:00,8.956688,5.178772,14.433044,3.848792,2.9793122,4.908999,0.022437526
2024-12-17 00:00:00+00:00,10.619195,7.2516174,15.613281,3.0653193,2.325075,4.19623,0.05889173
2024-12-18 00:00:00+00:00,12.652584,9.075806,17.286041,3.0758069,2.1857,4.233728,0.39242435
2024-12-19 00:00:00+00:00,13.161157,7.981476,15.859924,3.5249178,2.4883966,4.0941052,0.049137134
2024-12-20 00:00:00+00:00,7.889548,4.0184937,13.252106,2.5517454,1.9951978,3.0957437,0.00016923045
2024-12-21 00:00:00+00:00,7.1555114,2.3042908,13.617584,2.807973,2.398022,3.3228257,1.4024622e-06
2024-12-22 00:00:00+00:00,8.635574,2.5144043,16.268585,2.42057,1.8460393,2.9324946,0.00010565216
2024-12-23 00:00:00+00:00,9.613221,5.830719,15.088226,3.7113826,2.7707648,4.72612,0.0
2024-12-24 00:00:00+00:00,9.80254,5.886017,15.813995,3.3840473,2.4391747,4.0291142,1.3557135e-05
2024-12-25 00:00:00+00:00,9.740865,5.9329834,15.842346,2.40745,2.0714357,2.8778164,0.00010611965
2024-12-26 00:00:00+00:00,10.147758,6.1760864,16.904175,2.186539,1.37054,2.7004492,0.00036604266
2024-12-27 00:00:00+00:00,9.201336,5.6460266,15.085785,2.146517,1.6838614,2.711072,0.00013370141
2024-12-28 00:00:00+00:00,8.425052,5.016815,14.071594,2.244442,1.7279336,2.8231227,0.00014211617
2024-12-29 00:00:00+00:00,7.1386642,3.563385,12.837128,2.1006138,1.6512389,2.445201,7.43305e-05
2024-12-30 00:00:00+00:00,7.183825,3.1775513,13.022156,1.9447961,1.225012,2.5434866,0.00016502306
2024-12-31 00:00:00+00:00,7.2877045,4.5716553,12.261322,2.3075922,1.7795393,2.7127008,5.2558942e-05
2025-01-01 00:00:00+00:00,6.5771904,2.5827637,12.779419,2.1315322,1.3104568,2.8961189,7.947286e-05
2025-01-02 00:00:00+00:00,7.1981864,2.155365,14.150482,1.7339154,1.2636535,2.3179142,0.01986728
2025-01-03 00:00:00+00:00,8.556914,4.960144,14.053558,1.8196689,1.490628,2.736789,0.0034444472
2025-01-04 00:00:00+00:00,10.582809,6.802765,14.735565,3.0459082,1.8455348,4.296201,0.14377062
2025-01-05 00:00:00+00:00,12.984909,11.901459,13.868744,5.8272824,4.432012,6.8394527,2.4590034
2025-01-06 00:00:00+00:00,10.098214,6.0786133,12.637634,3.2189608,1.2644888,4.6203685,0.15618053
2025-01-07 00:00:00+00:00,9.308284,4.721466,14.259735,3.0756493,1.3467504,4.7667475,0.11164207
2025-01-08 00:00:00+00:00,12.497916,10.891846,14.397278,4.821835,3.1491446,6.3541927,0.9649001
2025-01-09 00:00:00+00:00,13.029941,10.924377,16.275513,2.3405292,1.5908562,2.92651,0.06736587
2025-01-10 00:00:00+00:00,12.82325,10.689941,15.319366,1.7993695,1.3705379,2.4316864,0.13664657
