date,avg_price_eur_mwh
2025-08-25,90.89347826086957
2025-08-26,87.86666666666667
2025-08-27,88.38045454545454
2025-08-28,51.727391304347826
2025-08-29,53.04190476190477
2025-08-30,59.150000000000006
2025-08-31,29.650909090909092
2025-09-01,43.8825
2025-09-02,63.748636363636365
2025-09-03,61.253
2025-09-04,55.34625
2025-09-05,61.45666666666666
2025-09-06,23.50086956521739
2025-09-07,38.59375
2025-09-08,73.7891304347826
2025-09-09,65.85636363636364
2025-09-10,63.60055555555555
2025-09-11,61.035714285714285
2025-09-12,72.88260869565217
2025-09-13,69.9835
2025-09-14,57.607000000000006
2025-09-15,65.46458333333334
2025-09-16,77.74565217391304
2025-09-17,86.11583333333334
2025-09-18,98.2816
2025-09-19,88.16260869565217
2025-09-20,67.56391304347827
2025-09-21,39.86909090909091
2025-09-22,46.36526315789474
2025-09-23,50.322916666666664
2025-09-24,50.35666666666666
2025-09-25,81.79304347826087
2025-09-26,92.22458333333333
2025-09-27,67.605
2025-09-28,46.77590909090909
2025-09-29,62.57916666666667
2025-09-30,83.86958333333334
2025-10-01,102.20083333333334
2025-10-02,92.52704545454546
2025-10-03,70.98953846153846
2025-10-04,87.3421978021978
2025-10-05,69.66038461538461
2025-10-06,48.78564102564103
2025-10-07,63.13345679012346
2025-10-08,78.19481927710844
2025-10-09,93.64322222222222
2025-10-10,91.82539325842697
2025-10-11,92.64567567567568
2025-10-12,76.73975903614459
2025-10-13,69.46179775280899
2025-10-14,87.5832911392405
2025-10-15,103.7521686746988
2025-10-16,115.16225
2025-10-17,116.019875
2025-10-18,112.27880434782608
2025-10-19,84.87136363636364
2025-10-20,50.1702
2025-10-21,57.96
2025-10-22,34.497238095238096
2025-10-23,49.10148936170213
2025-10-24,53.303333333333335
2025-10-25,70.4153947368421
2025-10-26,78.83810810810812
2025-10-27,73.58069444444445
2025-10-28,77.02707865168539
2025-10-29,81.62179775280899
2025-10-30,105.60483146067416
2025-10-31,93.7309090909091
2025-11-01,67.52875
2025-11-02,53.663260869565214
2025-11-03,55.5789024390244
2025-11-04,68.10702702702703
2025-11-05,52.964831460674155
2025-11-06,47.82094117647058
2025-11-07,42.860449438202245
2025-11-08,52.526
2025-11-09,63.348292682926825
2025-11-10,66.05026666666667
2025-11-11,72.7493023255814
2025-11-12,58.28052631578947
2025-11-13,50.54609195402299
2025-11-14,39.592045454545456
2025-11-15,34.358139534883726
2025-11-16,30.72632183908046
2025-11-17,41.93345679012346
2025-11-18,62.85552941176471
2025-11-19,76.31593406593407
2025-11-20,83.68180180180181
2025-11-21,89.35538461538461
2025-11-22,70.17546296296297
2025-11-23,73.16867924528302
2025-11-24,54.52222222222222
2025-11-25,52.526125
2025-11-26,58.7825
2025-11-27,63.967159090909085
2025-11-28,79.923625
2025-11-29,94.82011627906977
2025-11-30,88.0636842105263
2025-12-01,81.54505494505494
2025-12-02,81.59188888888889
2025-12-03,85.21662921348315
2025-12-04,80.85806451612903
2025-12-05,72.02941860465116
2025-12-06,63.301149425287356
2025-12-07,48.21315217391304
2025-12-08,41.06141176470589
2025-12-09,44.50573033707865
2025-12-10,63.89977777777777
2025-12-11,81.37336842105263
2025-12-12,100.07729411764706
2025-12-13,95.18673913043479
2025-12-14,88.18741573033708
2025-12-15,79.35227272727273
2025-12-16,85.30906976744185
2025-12-17,93.3682558139535
2025-12-18,100.96612903225807
2025-12-19,93.86365591397849
2025-12-20,89.11263736263736
2025-12-21,74.95491228070176
2025-12-22,66.0336036036036
2025-12-23,67.80791304347827
2025-12-24,70.76140350877193
2025-12-25,58.25423913043478
2025-12-26,57.86597826086957
2025-12-27,69.28340909090909
2025-12-28,77.79544444444444
2025-12-29,87.07232558139535
2025-12-30,93.92999999999999
2025-12-31,92.86703296703297
2026-01-01,99.18712765957447
2026-01-02,83.465125
2026-01-03,85.9341573033708
2026-01-04,84.04370786516854
2026-01-05,83.54395061728395
2026-01-06,84.17121951219512
2026-01-07,79.92393258426966
2026-01-08,90.41925
2026-01-09,84.03139784946237
2026-01-10,78.33176470588235
2026-01-11,68.10538461538462
2026-01-12,72.05717391304348
2026-01-13,87.692688172043
2026-01-14,92.66706521739131
2026-01-15,104.6363157894737
2026-01-16,110.55752688172043
2026-01-17,120.5803409090909
2026-01-18,120.03351063829787
2026-01-19,116.75478723404257
2026-01-20,120.03208333333333
2026-01-21,103.85684210526315
2026-01-22,90.49913793103448
2026-01-23,71.70245454545454
2026-01-24,60.044159292035395
2026-01-25,35.04157894736842
2026-01-26,39.46181818181818
2026-01-27,26.810862068965516
2026-01-28,28.832535211267604
2026-01-29,37.69719512195122
2026-01-30,26.501549295774648
2026-01-31,26.404558823529413
2026-02-01,7.3762295081967215
2026-02-02,4.319821428571428
2026-02-03,7.0
2026-02-04,1.31
2026-02-05,7.97313725490196
2026-02-06,13.793035714285713
2026-02-07,5.966909090909091
2026-02-08,2.26275
2026-02-09,3.533478260869565
2026-02-10,3.426727272727273
2026-02-11,1.2773584905660378
2026-02-12,1.3264285714285715
2026-02-13,1.7314516129032258
2026-02-14,0.7554716981132076
2026-02-15,7.994736842105263
2026-02-16,1.0780357142857142
2026-02-17,3.5628813559322037
2026-02-18,4.143272727272727
2026-02-19,7.444761904761904
2026-02-20,13.069275362318841
2026-02-21,17.904605263157894
2026-02-22,26.13607594936709
2026-02-23,25.218111111111114
2026-02-24,30.331617647058827
2026-02-25,29.41793103448276
2026-02-26,79.7565
