Unnamed: 0,Data,Sunlight (em minutos),avg_price_eur_mwh,temp_C_mean,temp_C_min,temp_C_max,wind_speed_mean,wind_speed_min,wind_speed_max,precip_mm_sum,mean_cloud,min_cloud,max_cloud
365,2024-01-01,566.4,36.7,9.02551,4.6184387,13.847351,1.198224,0.69489413,2.0945249,0.009473633,64.596794,28.690222,100.0
366,2024-01-02,567.0,40.38130434782609,12.750813,8.757538,15.985291,3.7410533,2.030481,5.4150567,0.9456593,95.086334,87.96312,99.836426
367,2024-01-03,568.2,65.164,13.611401,11.618591,14.801422,1.9620047,0.37667245,3.881881,0.440706,97.843315,88.30792,99.99494
368,2024-01-04,568.8,91.17833333333331,12.000375,9.727417,14.536804,2.2017858,0.4592132,3.9419634,0.49153823,84.930626,63.698082,99.98413
369,2024-01-05,570.0,67.51958333333333,8.32034,5.933655,11.43988,3.9807577,2.4232512,6.492099,0.004198972,47.578506,14.6830845,75.91226
370,2024-01-06,570.6,52.6635,6.5895348,3.0801392,11.36145,1.7631623,1.1643655,2.3587275,0.00057734695,64.6588,27.80916,93.90323
371,2024-01-07,571.8,76.8232,5.3874245,1.2675476,11.813232,1.0156134,0.35537416,1.3573195,0.0,24.357279,0.23358513,63.269257
372,2024-01-08,572.4,106.6808510638298,5.2603326,1.8561096,8.681671,1.7385768,1.1371335,2.7196367,0.33924955,87.56167,23.10328,100.0
373,2024-01-09,573.6,113.55416666666667,8.11844,7.034851,9.728973,1.1179261,0.08368076,2.254519,0.118056,96.7056,85.85611,99.98557
374,2024-01-10,574.8,99.96173913043478,9.235583,7.1467285,12.395874,1.4881552,0.78894544,2.6850348,0.071683586,84.33979,55.62062,99.15635
375,2024-01-11,576.0,96.85541666666668,7.6857476,4.9216614,11.90802,1.4667143,1.0018094,2.0639522,0.0010097729,67.434944,28.080982,91.32396
376,2024-01-12,577.2,97.13,7.9011726,3.7447815,12.656891,3.7942257,2.1807768,5.024083,0.07786003,46.75665,9.859367,91.166595
377,2024-01-13,579.0,87.45217391304348,11.563087,9.994232,13.7013855,3.9685278,2.6786115,5.0497184,0.80066895,94.982185,76.85848,99.7695
378,2024-01-14,580.2,74.77541666666667,13.333371,10.703766,16.49701,2.8049257,2.0743132,3.3696823,1.1741459,92.53964,58.76497,99.92705
379,2024-01-15,581.4,87.93,15.79958,14.560516,17.724762,3.4741876,2.7127538,5.0718412,0.56783736,97.45179,85.51998,100.0
380,2024-01-16,582.6,83.75565217391303,15.604728,14.179657,17.46518,5.3652587,3.0039935,7.653949,1.6839584,98.51432,89.72053,99.95943
381,2024-01-17,584.4,26.390454545454546,14.320003,13.318939,15.864197,6.6764874,5.161514,7.979889,1.0383302,79.59408,51.168217,99.817
382,2024-01-18,586.2,53.928636363636365,13.661312,12.254608,15.708496,2.7529953,0.6683303,5.0754128,1.6462395,94.884346,86.998795,100.0
383,2024-01-19,588.0,70.94583333333334,11.022521,7.079132,12.595947,2.8056734,0.83099324,5.34322,0.7656658,70.77036,4.7293987,100.0
384,2024-01-20,589.2,81.0491304347826,7.158445,3.5186157,12.195099,1.2786194,0.82659465,1.9849937,0.00028563483,25.989191,15.606438,40.667652
385,2024-01-21,590.4,64.02590909090908,7.5063224,2.2623596,14.6223755,1.0230566,0.1595407,1.9067042,0.000110327026,22.461388,8.1145525,48.661785
386,2024-01-22,592.2,71.59347826086957,9.822369,4.9944763,15.5354,0.8007691,0.10913058,1.1966187,0.021839611,50.97707,13.070822,77.19163
387,2024-01-23,594.0,79.9504347826087,13.011731,9.243256,18.773315,1.8042359,1.0861979,2.3873556,0.0008704616,24.927704,0.5083511,64.57523
388,2024-01-24,595.8,83.3982608695652,13.874442,9.787598,20.243896,2.199525,1.3734672,2.7375298,0.00048899185,8.08525,0.0,20.78958
389,2024-01-25,598.2,77.24130434782609,13.55648,9.124207,20.607117,1.8458923,1.3931959,2.3959599,0.00021971908,78.10819,7.3309326,99.63774
390,2024-01-26,600.0,73.01260869565218,13.158951,8.796753,19.382996,1.9885157,1.5942638,2.4280326,0.00022205652,96.01846,86.84531,99.81887
391,2024-01-27,601.8,65.8468181818182,13.390079,9.455994,19.462097,2.1582928,1.5719332,2.7358146,0.0018657423,83.785515,50.99853,99.71385
392,2024-01-28,603.6,51.6375,12.56578,10.063141,16.780853,2.1741767,1.7655071,2.6111984,0.002330892,87.77847,50.587482,99.9115
393,2024-01-29,606.0,78.50625000000001,12.831555,9.772491,18.132599,1.9362108,1.3629571,2.237231,0.00020148707,70.218056,0.035472196,98.947075
394,2024-01-30,607.8,81.37416666666667,12.139901,8.360779,17.860748,2.2863152,1.6903856,3.005588,0.00022158904,72.34138,5.0460997,96.427505
395,2024-01-31,609.6,82.39291666666666,12.167603,8.354431,18.088531,2.3743944,1.5525892,2.992658,5.8903413e-05,52.30531,0.0,94.417366
396,2024-02-01,612.0,70.69625,12.181702,7.6411743,19.153412,2.2678328,1.5555148,2.7215517,1.8699497e-05,7.754053,0.6675451,22.721308
397,2024-02-02,613.8,65.52652173913043,12.0371275,6.629883,19.017914,1.8209858,0.98266983,2.347168,0.0,8.322825,1.854643,27.571806
398,2024-02-03,616.2,60.748333333333335,11.621512,6.883789,18.131897,1.8781624,0.95369196,2.598209,4.6748744e-07,5.8027573,0.0,22.20337
399,2024-02-04,618.6,63.37695652173913,11.343169,6.368988,18.011292,1.2832323,0.4122653,1.9598713,5.6098493e-06,41.94712,0.0,97.47178
400,2024-02-05,620.4,81.60739130434783,11.388762,7.4801636,16.782928,0.97835326,0.34451932,1.7108465,0.00040764903,99.173195,98.16277,99.927185
401,2024-02-06,622.8,72.66125,11.78518,7.9608765,16.988342,1.4945375,0.64252436,3.3821435,0.00982378,55.46855,8.147548,99.59907
402,2024-02-07,625.2,50.3804,13.66529,10.9279175,17.217285,3.1004598,1.7037671,4.6767197,0.06326367,91.88941,69.7667,99.94528
403,2024-02-08,627.6,37.36595744680851,12.525466,11.908508,13.306793,5.865131,3.8724341,7.529088,2.3457413,99.78112,96.92469,100.0
404,2024-02-09,629.4,41.99,12.635423,10.676239,14.224396,5.2098255,3.4794176,7.1821017,1.2662799,86.699486,56.540203,99.98822
405,2024-02-10,631.2,16.63923076923077,9.870357,6.3946533,12.210999,4.3492193,1.7827247,6.274224,0.2716775,51.774822,26.448256,66.80204
406,2024-02-11,633.6,42.59695652173913,10.083972,6.2762756,13.39209,2.516384,1.5718447,4.089085,0.998821,95.61823,72.11167,100.0
407,2024-02-12,636.0,47.56272727272728,15.146706,13.571808,18.281525,3.2330854,1.440953,4.446711,0.20567435,83.93525,56.950504,99.399414
408,2024-02-13,638.4,64.38095238095238,15.748287,13.861572,18.401886,1.9408002,0.9126852,2.9638462,0.110910915,98.098694,93.030464,99.963234
409,2024-02-14,640.8,58.278333333333336,16.696186,13.476807,21.021362,3.36456,1.5939908,4.700909,0.043025672,87.20026,59.849815,99.81603
410,2024-02-15,643.2,51.81,14.9408045,11.110107,16.885773,3.8003623,1.5508285,4.83239,0.8254944,83.946175,44.305134,99.7788
411,2024-02-16,645.6,54.54956521739131,12.535426,10.13092,16.503723,2.0982454,1.3081614,3.1217642,0.0012112599,70.987656,4.2645984,99.75169
412,2024-02-17,648.0,49.83761904761904,12.488182,7.672638,18.96994,1.7259086,1.2417946,2.2126443,1.7764522e-05,49.88214,11.186523,90.32866
413,2024-02-18,650.4,46.36958333333333,13.132434,7.979706,19.840607,1.5497576,0.8630068,1.9186418,6.1240855e-05,55.273666,2.1956499,96.14484
414,2024-02-19,653.4,46.186521739130434,13.917133,8.4904175,20.643494,1.8918334,1.5281802,2.2829607,0.00021691417,39.505444,18.045546,78.47789
415,2024-02-20,655.8,54.04565217391304,14.592491,9.47876,21.147583,1.8198863,0.79582965,2.502351,0.0,28.163965,0.0,67.666374
416,2024-02-21,657.6,44.33478260869565,13.269128,8.467377,19.40744,1.3824253,0.024699967,2.6050286,0.012380002,70.716835,23.852827,100.0
417,2024-02-22,660.0,10.609,12.151013,8.967621,14.999481,4.3873224,1.6085137,6.6394477,0.38218123,90.18989,51.7744,99.94345
418,2024-02-23,663.0,7.082272727272727,9.284762,7.4674377,12.198822,5.127846,4.229973,6.6252947,0.44200468,57.682064,44.161842,72.575966
419,2024-02-24,665.4,8.805,9.883559,7.559784,13.038422,4.357261,3.0062664,5.703439,0.31505987,71.612724,46.09271,99.22263
420,2024-02-25,667.8,3.277857142857143,12.842312,10.35553,15.254608,6.105149,4.925106,8.174103,0.8257249,85.95095,71.56724,99.93107
421,2024-02-26,670.8,4.419473684210526,9.903607,6.9579163,12.544373,6.0037866,4.790481,8.058996,0.05516305,37.0865,2.190444,92.7175
422,2024-02-27,673.2,5.196470588235294,8.649608,4.4783936,13.745544,4.5431485,3.4079914,5.2159834,0.0,17.570541,0.52131206,55.35027
423,2024-02-28,675.0,16.66,9.807511,4.29776,15.9711,3.0431347,2.2266734,3.8276546,0.0030554978,11.301276,0.068897925,25.35458
424,2024-02-29,678.0,5.131,10.078408,6.779541,14.552795,4.478508,2.0017972,6.8186426,0.05525243,51.87967,2.0707076,90.83134
425,2024-03-01,680.4,2.888823529411765,8.913415,4.330139,13.7335205,2.9965394,1.5425322,4.5976253,0.32106987,49.35007,4.49348,83.80579
426,2024-03-02,683.4,4.649523809523809,9.484393,6.749115,12.268616,5.1538453,3.0698338,7.1283894,0.764945,76.82094,39.727425,98.35299
427,2024-03-03,685.2,7.928333333333334,9.242447,5.403595,13.137024,3.2467105,2.149852,5.46636,0.18468043,68.472984,44.878574,91.36826
428,2024-03-04,688.2,7.1715,11.363616,7.96402,14.4758,3.6238794,2.0147204,5.228312,0.23088829,71.4819,47.857307,96.72679
429,2024-03-05,690.6,38.31545454545455,9.700025,5.3781433,14.59259,1.6965075,1.1357917,2.2987325,0.0013674007,49.63292,3.0734432,82.89573
430,2024-03-06,693.6,36.76,9.5856285,3.4446716,15.752502,1.9573783,1.0793593,3.385605,0.2454393,75.950905,3.3837893,99.70312
431,2024-03-07,695.4,9.318,9.136071,7.1768494,10.884918,4.626651,3.2785597,6.0143466,1.5679617,82.593155,54.575626,99.8994
432,2024-03-08,698.4,1.7266666666666668,9.672929,7.17218,12.418213,5.7817397,4.2678275,7.292665,1.4701114,84.48521,45.820885,100.0
433,2024-03-09,701.4,0.8438461538461539,8.707169,7.115387,10.257416,5.351927,3.88636,6.708616,1.0390894,84.311066,62.58958,99.67601
434,2024-03-10,703.8,1.8685714285714283,10.796309,8.696228,13.734619,5.1070213,2.7331421,6.537103,0.23576559,59.891163,26.861536,95.74014
435,2024-03-11,706.2,29.698461538461537,10.823882,6.934021,15.096863,2.3294685,1.3336058,3.5446792,0.017931882,51.886806,3.1661808,98.188515
436,2024-03-12,708.6,38.32380952380952,11.66924,5.1724854,18.527832,1.7751416,0.9144399,2.5665615,3.9268944e-05,63.055103,2.0569208,97.548904
437,2024-03-13,711.6,36.529583333333335,13.368239,7.945648,19.828278,2.4048257,1.1955955,3.6043675,0.00078771624,39.167355,9.20245,90.74466
438,2024-03-14,714.6,31.005454545454544,13.21693,9.452728,17.584808,2.0395417,1.3340057,3.1554143,0.16796355,74.10218,51.451057,94.11366
439,2024-03-15,716.4,39.35826086956522,14.445994,11.917603,18.061096,1.437795,0.17895085,2.1403744,0.06639163,90.25332,67.58452,99.93663
440,2024-03-16,719.4,31.222608695652173,15.927905,11.843262,21.43219,1.3380356,0.47997525,2.2438738,0.009117875,95.699394,65.93197,99.986855
441,2024-03-17,722.4,36.07888888888888,17.144491,12.214783,23.398712,1.4599429,0.25517297,2.2180977,0.00011079451,98.286224,92.15299,99.96837
442,2024-03-18,724.2,63.333000000000006,16.964642,12.18042,23.587341,1.6504759,1.0643005,2.0428696,0.0035416847,63.451008,11.452888,97.352585
443,2024-03-19,727.2,68.5547619047619,14.748948,11.225159,19.814056,1.3407735,0.35860255,2.5097675,0.005899691,65.41892,21.762981,92.77401
444,2024-03-20,730.2,55.48583333333334,13.458426,9.584198,18.773438,2.0838969,1.0059199,3.4923456,0.10035598,58.120342,37.253597,73.39754
445,2024-03-21,733.2,35.50869565217391,15.962948,10.335205,21.790344,2.912877,1.7704664,4.342206,0.034191094,70.24923,32.85738,99.79366
446,2024-03-22,736.2,20.977916666666665,19.496298,15.652954,24.494232,3.247813,1.8937719,4.7971163,0.003029786,58.626904,32.873177,85.22608
447,2024-03-23,738.0,2.618125,19.962252,17.01767,24.449402,3.18663,1.8823003,4.788091,0.00010191226,76.455154,43.255077,91.03663
448,2024-03-24,741.0,13.914545454545454,17.555475,14.109009,22.06723,2.827361,0.72297996,4.736758,0.1609461,67.425804,52.558666,83.4668
449,2024-03-25,744.0,20.90043478260869,12.0626,7.0707397,14.293518,3.892822,0.4308039,6.9596324,0.23674123,85.50214,70.65329,95.86228
450,2024-03-26,745.8,3.091666666666667,7.8530006,3.9336243,10.89032,5.2187724,2.9802492,7.477236,0.67624116,72.24441,50.614048,90.586075
451,2024-03-27,748.8,0.8657142857142858,11.78686,9.425598,14.099976,6.9791737,5.1962724,8.972694,1.3265886,83.37389,67.71703,92.602936
452,2024-03-28,751.2,0.784,11.785689,9.3526,16.131683,5.585895,3.1736073,8.8507185,1.7628832,89.72107,72.76324,100.0
453,2024-03-29,753.6,4.585217391304347,9.525512,7.0494995,13.497467,3.1239135,2.2045283,5.0240216,0.7815052,88.26821,58.856415,100.0
454,2024-03-30,756.6,5.055789473684211,9.226486,7.3656616,11.964874,3.4837234,2.8498116,5.1157107,1.2912204,81.383675,65.41719,96.44295
455,2024-03-31,759.0,0.9207692307692308,9.552292,6.855652,12.814453,3.899318,2.700436,5.611971,0.7767203,71.46043,45.523357,98.410034
456,2024-04-01,761.4,5.576153846153845,11.242249,7.9431458,15.332245,3.663104,1.9325958,5.03706,0.220626,57.754597,36.6799,77.463776
457,2024-04-02,764.4,7.205714285714286,12.460182,9.380646,15.09079,4.231973,2.3900347,6.818321,0.44248992,92.36652,80.72847,99.764656
458,2024-04-03,766.8,9.835,14.714424,11.532928,19.009094,2.0513206,0.65533566,3.1478963,0.021310413,86.59441,66.53661,99.7341
459,2024-04-04,769.2,5.756,14.915231,9.485901,21.302887,2.4097629,0.15999867,4.341072,0.0005637898,94.212944,59.242516,99.96094
460,2024-04-05,772.2,0.1463636363636363,18.048113,10.626709,25.296265,4.49486,2.0993516,6.6240025,0.04258717,97.81121,92.55996,99.99379
461,2024-04-06,774.0,2.117777777777777,16.542051,13.745605,18.650543,2.4286778,0.6053521,4.6385384,0.5861348,99.502815,96.392395,100.0
462,2024-04-07,777.0,9.738,15.005615,11.255798,19.696594,1.9959022,0.5453525,4.133605,0.20932591,72.88581,32.856483,99.44002
463,2024-04-08,780.0,0.8400000000000001,12.405963,7.7438354,15.75705,4.3597755,2.0995114,6.3693147,0.41363567,51.266247,2.1432676,97.83389
464,2024-04-09,781.8,3.830833333333333,11.522071,4.510681,18.245605,2.81014,2.1864998,3.7086966,0.0,5.810158,1.1636174,21.78036
465,2024-04-10,784.8,5.789117647058824,15.418105,7.919159,22.802856,2.418726,1.9744668,3.144322,0.0,48.427097,0.0,96.38015
466,2024-04-11,786.6,17.027368421052632,19.8468,13.177155,27.516876,2.7868006,1.5367332,3.9134421,0.0,76.815475,48.438396,99.464935
467,2024-04-12,789.6,18.115,20.14299,13.788361,26.632812,1.5965377,0.5655614,2.479922,0.0,8.578131,0.0,26.54473
468,2024-04-13,792.0,10.443333333333332,20.151262,12.486389,27.937012,1.1920279,0.63354063,1.8127773,7.1058086e-05,45.842014,11.830731,68.251816
469,2024-04-14,794.4,5.8,20.628864,13.470886,28.142456,1.192026,0.24010466,1.9209508,0.00072647544,38.876293,3.8918529,76.96935
470,2024-04-15,796.8,3.0517391304347825,19.659143,13.65564,26.727295,2.4343746,1.1687092,4.0981345,7.947286e-05,11.319943,0.0,67.92398
471,2024-04-16,799.2,2.239375,18.620783,11.463959,26.42398,1.7432375,1.0707315,2.6228676,8.882261e-06,4.801542,0.086239085,13.947646
472,2024-04-17,801.6,2.777391304347826,18.841393,12.490692,25.55075,1.6017733,0.8878527,2.686164,1.4024622e-06,61.807858,37.43358,83.038795
473,2024-04-18,804.0,6.228888888888889,18.523018,13.105469,24.84317,1.564343,0.15020126,2.790186,0.009009885,61.45258,38.328606,76.69142
474,2024-04-19,807.0,14.759090909090908,17.719213,12.967743,22.500824,1.891791,0.5833879,3.7131863,0.11123069,74.14978,49.102463,96.28458
475,2024-04-20,808.8,4.972857142857142,17.509651,13.574036,22.464264,1.188142,0.40832487,2.126059,0.37174228,70.08235,51.803623,85.01418
476,2024-04-21,811.2,2.621052631578947,17.480902,11.410706,24.079468,1.153715,0.18426186,1.8202697,0.06517616,17.557217,7.0358458,36.022842
477,2024-04-22,814.2,2.190434782608696,17.062052,10.685394,23.886108,2.0962772,0.39471102,3.2027593,5.1423617e-06,10.094896,0.0,42.097958
478,2024-04-23,816.0,10.606875,15.704968,9.50946,21.846924,3.1678855,1.9555014,4.2520013,0.0,0.7892833,0.0,5.7749314
479,2024-04-24,818.4,23.9785,15.551682,8.802704,22.109283,2.1337483,0.38625795,3.383014,0.0,53.04987,0.83618164,96.93123
480,2024-04-25,820.2,41.199,13.723121,9.389313,18.665161,4.101631,2.2023273,6.1082754,0.027877208,52.880596,29.228947,80.03975
481,2024-04-26,823.2,54.74166666666667,12.247022,9.453674,16.0831,3.6768534,1.7144942,5.4569035,0.64767295,85.30209,67.69503,97.0357
482,2024-04-27,825.6,29.2525,11.551583,8.577972,15.775024,4.070287,1.907431,5.312682,0.15579392,47.214787,18.219173,88.78827
483,2024-04-28,827.4,35.90421052631579,11.114909,6.3616333,16.265778,2.6988175,1.1297975,4.627626,0.15164497,34.40961,4.274579,59.03313
484,2024-04-29,829.8,60.76727272727273,12.082173,5.981964,18.247711,3.415836,2.252874,5.1700797,0.012494069,38.14868,2.3044362,83.85979
485,2024-04-30,832.2,50.87083333333334,12.0395975,7.8804626,16.515259,3.2399075,1.262705,5.42734,0.73508656,64.36663,32.130234,94.08749
486,2024-05-01,834.0,10.475652173913044,10.790147,7.3132935,13.646881,3.9318593,1.6932632,6.0173864,0.24615268,48.696636,19.527697,63.402493
487,2024-05-02,836.4,16.694347826086954,10.965774,5.9825745,15.896423,2.5338595,1.3259586,4.4193134,0.10070988,61.335907,23.810102,83.03176
488,2024-05-03,838.8,25.215454545454545,13.294736,7.0426636,19.367737,1.8774556,0.53753704,3.3716366,0.047805734,58.10033,24.676226,91.329346
489,2024-05-04,840.6,20.22705882352941,15.114188,9.0997925,19.996918,2.7025833,1.2170625,4.492204,0.25233895,59.84772,43.99256,90.32395
490,2024-05-05,843.0,21.017391304347825,16.087616,13.559509,19.12387,3.7006204,1.997628,5.39983,0.50804144,95.09318,85.82882,100.0
491,2024-05-06,844.8,49.46333333333333,15.369938,11.21402,20.632904,3.0474892,2.0278513,4.517113,0.00779769,41.282833,0.16971363,98.12041
492,2024-05-07,847.2,40.3495652173913,17.231142,8.64386,25.002167,2.0704541,1.4104754,2.5995364,0.0,67.0933,0.0,99.47345
493,2024-05-08,849.0,24.7635,20.926828,14.218231,28.303955,2.6434588,0.86602145,4.350728,0.0,63.735302,0.48817354,99.748245
494,2024-05-09,850.8,42.54444444444445,20.814367,14.012329,27.76651,1.3467908,0.48390174,2.468351,2.524432e-05,67.79192,5.674977,99.397224
495,2024-05-10,853.2,30.3972,20.619009,13.628571,27.740814,1.082461,0.12572053,3.0207934,0.0104202945,16.889826,6.6057987,42.226418
496,2024-05-11,854.4,16.710789473684212,18.574583,13.011597,24.352661,2.466466,1.1771188,4.1936197,0.01197095,18.438625,7.644869,29.312674
497,2024-05-12,856.8,24.341538461538462,17.881983,12.498962,24.544586,3.2393036,2.4529815,4.559261,0.0021392223,63.795567,34.14493,78.81
498,2024-05-13,858.6,22.465238095238096,16.127718,12.400421,21.172333,3.6014092,2.1242023,5.2299385,0.1093196,83.26675,46.24271,99.04735
499,2024-05-14,860.4,8.44047619047619,13.89499,10.653931,17.749054,4.512438,3.1828032,6.0935597,0.06623268,55.093533,18.773157,86.46513
500,2024-05-15,862.2,20.1075,12.923301,8.725739,17.101318,3.7524052,2.2824738,5.5127783,0.09720653,50.112804,26.530403,82.76001
501,2024-05-16,864.0,40.7675,14.061474,10.411804,17.984528,3.0633347,1.5838479,4.133717,0.21228042,86.42814,50.21908,99.68819
502,2024-05-17,865.8,51.91916666666666,14.584137,11.458405,18.71408,3.4029398,2.4170463,4.580916,0.080310605,61.980984,12.707626,85.57847
503,2024-05-18,867.6,38.4575,14.257675,9.733185,19.391663,3.2876332,2.296767,4.821535,0.08504905,46.769253,21.360437,82.52197
504,2024-05-19,868.8,28.21818181818181,14.806973,10.266663,20.00238,3.440139,2.0266428,5.214064,0.029935088,49.806118,14.262624,78.963875
505,2024-05-20,871.2,35.4125,14.75493,10.900787,19.625488,3.6708004,2.6704059,5.2072754,0.023770334,53.425983,14.851899,75.64683
506,2024-05-21,872.4,46.00625,14.550279,10.116608,19.304504,3.310099,1.8868265,4.9064894,0.08729159,47.26029,19.535845,74.02337
507,2024-05-22,874.2,46.6604347826087,14.9836645,10.069885,20.345337,2.871658,1.3511637,4.5215006,0.016556067,52.801693,26.876509,82.59687
508,2024-05-23,875.4,61.28916666666667,16.815424,8.607391,24.620453,2.6147082,1.8784604,3.102809,0.0,26.886856,0.0,50.57305
509,2024-05-24,876.6,73.83041666666666,18.776838,10.660461,27.09787,2.1504657,0.11083166,4.0243726,0.0002814274,7.7207665,0.0,36.436302
510,2024-05-25,878.4,46.61333333333333,17.882992,9.6892395,25.516998,2.3184946,0.9231915,3.9049213,0.0037450418,23.86953,0.91139853,46.581276
511,2024-05-26,879.6,25.9525,18.399786,13.29248,24.424103,3.4320965,2.1946445,5.0222282,0.0005235859,46.008457,4.319494,87.443886
512,2024-05-27,880.8,30.863478260869567,17.998537,10.112152,26.046753,3.3075898,2.6051924,4.458414,1.8699498e-06,30.017975,10.991354,41.31434
513,2024-05-28,882.6,30.99952380952381,21.219812,12.048523,29.676422,2.4369261,1.5798477,3.482973,0.0,8.387325,0.20181094,23.22675
514,2024-05-29,883.8,38.88125,23.063477,14.434845,31.224182,2.3596778,1.1944824,3.9441051,4.6748744e-07,0.68825513,0.00068215764,2.820219
515,2024-05-30,885.0,22.931,24.219915,15.345947,32.447327,2.2715855,1.03576,3.6153846,0.0023523967,6.9250083,0.50932044,25.670021
516,2024-05-31,885.6,3.604,24.969337,16.826904,32.693695,1.9018,1.2528629,2.8823779,0.0,5.9220004,0.87204874,16.891731
517,2024-06-01,886.8,1.84,23.796669,17.067627,30.503143,1.6247202,0.10698472,2.8106444,4.674874e-06,2.6935654,0.5282054,7.4899473
518,2024-06-02,888.0,5.138695652173913,22.923796,16.185333,29.519012,1.8645188,0.24460785,2.8202283,0.00020896687,3.7091796,0.53445256,7.099035
519,2024-06-03,888.6,44.829,22.929413,16.49292,29.248413,1.4404134,0.33017084,2.8088048,0.0057346676,17.755953,4.5965576,26.514069
520,2024-06-04,889.8,95.94782608695652,22.567667,16.169342,28.513092,1.5796884,0.08338349,2.9339087,1.1219698e-05,37.44296,1.7455336,96.817764
521,2024-06-05,890.4,99.60428571428572,21.302738,15.684937,27.961914,1.8787947,0.6971815,3.519785,5.843593e-05,82.22144,11.015877,99.98847
522,2024-06-06,891.6,92.82458333333334,22.702576,14.637634,30.342865,1.3879089,0.42316666,2.3275344,0.01842508,87.321686,48.744076,99.961075
523,2024-06-07,892.2,80.37904761904763,22.475718,17.791656,27.752441,2.0438824,0.7480131,2.914306,1.030569,83.18841,64.88202,98.22266
524,2024-06-08,892.8,66.58086956521738,18.305601,15.927246,21.213287,2.427667,1.6398561,3.8796527,0.1870375,75.94017,50.949417,91.55345
525,2024-06-09,893.4,31.68285714285714,18.111809,14.725861,22.16507,1.9091325,0.94105214,3.3653083,0.10728929,86.42036,48.781845,99.64761
526,2024-06-10,894.6,54.32173913043479,18.797518,14.890137,23.480133,1.4326044,0.17381544,2.5424244,0.1136677,74.370445,26.874748,89.332886
527,2024-06-11,895.2,63.67214285714286,19.851578,14.201141,25.824677,2.2258308,1.0780423,4.2871723,0.06209729,25.012205,3.650441,40.554234
528,2024-06-12,895.2,63.989,19.066767,13.132416,25.582855,2.8179026,1.8934487,4.2152,8.882261e-05,14.916575,0.43744254,38.52744
529,2024-06-13,895.8,72.24045454545454,19.039156,12.305786,26.055023,2.4332566,1.0874827,4.33708,0.00015520582,16.627012,3.4892724,38.669647
530,2024-06-14,896.4,43.984545454545454,19.414227,13.155975,25.846497,3.0963545,1.4368869,5.225828,0.016835159,27.778214,6.68755,38.057
531,2024-06-15,896.4,15.496315789473684,17.150522,10.990082,23.256226,4.2122207,3.1375055,5.4182343,0.00061848585,18.846493,2.9338522,50.979614
532,2024-06-16,897.0,14.108947368421052,18.29408,11.995178,25.181793,3.22758,2.2983003,4.6506577,0.0065368763,19.729387,8.147905,29.477215
533,2024-06-17,897.0,34.0175,18.75949,13.826538,24.742432,2.6837404,0.8177583,4.698477,0.41888556,65.05266,25.854565,97.598335
534,2024-06-18,897.0,66.32363636363635,17.734348,14.770447,21.273895,3.1379488,1.4286951,4.709945,0.25857615,58.72304,27.178705,99.30326
535,2024-06-19,897.0,80.08571428571429,16.483595,13.557465,20.618134,2.0102334,0.8994987,3.667623,0.41863683,67.393936,37.266956,85.40915
536,2024-06-20,897.0,90.26625,16.901339,13.446625,21.210083,3.1359453,2.2429543,4.5822225,0.03812547,64.02151,9.385519,89.89943
537,2024-06-21,897.0,84.7604761904762,18.851599,12.717987,26.035004,2.4735124,1.1055733,4.0474467,0.00013697382,24.208748,0.0,77.790245
538,2024-06-22,897.0,47.51727272727273,21.609056,12.591248,29.667664,3.2491167,2.3911998,4.7450438,9.349749e-07,41.489582,17.36892,65.162605
539,2024-06-23,896.4,26.9415,24.964783,16.622192,32.810577,2.6951325,1.8765315,3.3036432,1.8699498e-06,53.405273,41.416016,71.82104
540,2024-06-24,896.4,61.96818181818182,25.56311,19.173523,33.001617,2.0973065,0.08593819,3.8718984,0.0045879213,15.268364,0.26478487,48.824677
541,2024-06-25,895.8,76.6504761904762,20.19179,16.042755,25.722717,3.0719357,2.1016812,4.461992,0.010046772,40.537296,15.548131,88.65055
542,2024-06-26,895.8,96.90541666666668,19.478071,14.392853,25.828674,2.0601447,0.9297749,3.2983124,0.0076756757,52.97121,8.153399,93.50866
543,2024-06-27,895.2,89.395,20.71069,16.060333,25.76416,0.8612704,0.086059175,2.1280696,0.35213536,51.233097,20.689734,75.57075
544,2024-06-28,895.2,81.91083333333333,19.129292,16.921478,21.847168,1.8690866,0.93278533,3.3722892,0.4298182,80.771965,48.335716,94.81959
545,2024-06-29,894.6,52.53826086956522,17.3582,15.074829,19.656036,3.1140509,2.2946877,4.3392406,0.04062185,89.93973,60.351242,100.0
546,2024-06-30,894.0,50.773809523809526,18.227564,14.650848,22.517883,2.6109416,1.3384442,4.0496106,0.069094464,77.31118,21.314014,97.55407
547,2024-07-01,893.4,63.525000000000006,20.941498,13.830383,28.526337,2.2793963,1.2931306,3.0208921,0.00021223929,24.42626,0.0,75.39069
548,2024-07-02,892.2,62.9855,25.42379,17.572052,32.90738,2.4035807,1.6108193,3.261995,0.0,0.2392189,0.0,1.6290283
549,2024-07-03,892.2,73.14136363636364,26.036795,18.3667,32.87451,2.4749615,1.3674716,4.081574,0.0,1.0557107,0.0,5.5192294
550,2024-07-04,891.0,76.90299999999999,27.024042,17.443237,35.802032,1.6859837,0.21155098,2.85773,0.0,0.106323846,0.0,1.1948171
551,2024-07-05,890.4,62.443333333333335,25.742523,19.198975,32.473175,1.7829332,0.22759901,3.4626791,0.0024875007,1.6902071,0.054680318,5.2885885
